https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume NEO
1528156800,2018-06-05 00:00:00,NEO/USD,53.4,54.96,51.66,54.7,3609795.02,68017.26
1528070400,2018-06-04 00:00:00,NEO/USD,56.4,57.45,52.18,53.4,4798684.48,88114.21
1527984000,2018-06-03 00:00:00,NEO/USD,56.74,58.31,55.57,56.4,5354055.05,93965.06
1527897600,2018-06-02 00:00:00,NEO/USD,55.62,57.61,54.78,56.74,6555047.14,116055.43
1527811200,2018-06-01 00:00:00,NEO/USD,53.03,56.25,52.86,55.62,6456067.07,118208.1
1527724800,2018-05-31 00:00:00,NEO/USD,51.4,54.35,50.72,53.03,3568417.21,67117.94
1527638400,2018-05-30 00:00:00,NEO/USD,52.23,53.51,50.22,51.4,3117482.75,59984.09
1527552000,2018-05-29 00:00:00,NEO/USD,47.8,53.7,47.45,52.23,6279052.12,123087.03
1527465600,2018-05-28 00:00:00,NEO/USD,52.82,53.0,47.5,47.8,5229672.19,105801.25
1527379200,2018-05-27 00:00:00,NEO/USD,52.06,53.1,51.0,52.82,2637451.28,50981.45
1527292800,2018-05-26 00:00:00,NEO/USD,52.83,54.48,51.51,52.06,2828687.71,53306.51
1527206400,2018-05-25 00:00:00,NEO/USD,55.08,56.33,51.7,52.83,3777750.76,70271.55
1527120000,2018-05-24 00:00:00,NEO/USD,51.79,55.26,49.9,55.08,7286917.24,137617.01
1527033600,2018-05-23 00:00:00,NEO/USD,57.0,57.51,51.16,51.79,8188232.75,150886.38
1526947200,2018-05-22 00:00:00,NEO/USD,62.26,62.4,56.56,57.0,4688789.99,79173.92
1526860800,2018-05-21 00:00:00,NEO/USD,63.66,66.62,60.5,62.26,7962306.57,125801.59
1526774400,2018-05-20 00:00:00,NEO/USD,59.05,64.0,58.54,63.66,5256639.32,85060.43
1526688000,2018-05-19 00:00:00,NEO/USD,59.59,60.48,57.9,59.05,2941213.07,49926.22
1526601600,2018-05-18 00:00:00,NEO/USD,57.69,60.7,56.54,59.59,4344147.35,73993.17
1526515200,2018-05-17 00:00:00,NEO/USD,61.59,63.34,56.55,57.69,7486584.78,124882.01
1526428800,2018-05-16 00:00:00,NEO/USD,62.95,63.2,59.01,61.59,7102652.41,116718.95
1526342400,2018-05-15 00:00:00,NEO/USD,65.97,69.23,61.7,62.95,7431517.03,112963.9
1526256000,2018-05-14 00:00:00,NEO/USD,67.2,69.2,62.21,65.97,10574327.78,161012.33
1526169600,2018-05-13 00:00:00,NEO/USD,64.5,69.35,62.51,67.2,7792253.99,117567.44
1526083200,2018-05-12 00:00:00,NEO/USD,63.38,67.4,58.33,64.5,13098200.76,207304.17
1525996800,2018-05-11 00:00:00,NEO/USD,69.78,70.42,60.8,63.38,22445383.34,346874.31
1525910400,2018-05-10 00:00:00,NEO/USD,76.44,77.03,69.43,69.78,7740557.59,105484.78
1525824000,2018-05-09 00:00:00,NEO/USD,76.9,77.26,72.42,76.44,7752063.83,103697.2
1525737600,2018-05-08 00:00:00,NEO/USD,79.02,81.18,75.34,76.9,6825993.36,87734.33
1525651200,2018-05-07 00:00:00,NEO/USD,83.75,83.78,75.86,79.02,11314969.55,144189.24
1525564800,2018-05-06 00:00:00,NEO/USD,84.49,88.47,80.0,83.75,18878777.39,225778.14
1525478400,2018-05-05 00:00:00,NEO/USD,84.31,86.53,84.04,84.49,7177317.04,84109.7
1525392000,2018-05-04 00:00:00,NEO/USD,87.62,87.62,82.16,84.31,11348908.26,133953.29
1525305600,2018-05-03 00:00:00,NEO/USD,84.88,90.0,83.22,87.62,26054044.12,301249.01
1525219200,2018-05-02 00:00:00,NEO/USD,83.94,85.65,82.01,84.88,16199364.59,193338.93
1525132800,2018-05-01 00:00:00,NEO/USD,83.99,85.0,78.19,83.94,18840727.58,231898.19
1525046400,2018-04-30 00:00:00,NEO/USD,90.72,94.65,82.0,83.99,48750543.0,562204.28
1524960000,2018-04-29 00:00:00,NEO/USD,76.7,92.72,76.0,90.72,49275334.43,578423.48
1524873600,2018-04-28 00:00:00,NEO/USD,72.48,78.41,71.93,76.7,9302387.72,122402.96
1524787200,2018-04-27 00:00:00,NEO/USD,77.11,77.77,72.2,72.48,9929649.48,131993.43
1524700800,2018-04-26 00:00:00,NEO/USD,71.45,77.5,69.42,77.11,14003829.92,193043.41
1524614400,2018-04-25 00:00:00,NEO/USD,82.3,82.45,68.1,71.45,29580631.89,399310.66
1524528000,2018-04-24 00:00:00,NEO/USD,76.05,84.72,76.05,82.3,24264069.76,299360.28
1524441600,2018-04-23 00:00:00,NEO/USD,73.6,78.36,73.31,76.05,9346106.55,122460.64
1524355200,2018-04-22 00:00:00,NEO/USD,74.66,77.52,72.69,73.6,10731625.27,142874.11
1524268800,2018-04-21 00:00:00,NEO/USD,79.29,79.62,70.33,74.66,14215581.49,190069.33
1524182400,2018-04-20 00:00:00,NEO/USD,74.02,79.72,71.5,79.29,19784883.07,261613.15
1524096000,2018-04-19 00:00:00,NEO/USD,72.97,75.3,70.54,74.02,18691977.77,256065.84
1524009600,2018-04-18 00:00:00,NEO/USD,65.6,73.74,65.52,72.97,12895382.93,183380.46
1523923200,2018-04-17 00:00:00,NEO/USD,66.97,70.12,65.22,65.6,8763036.54,129897.19
1523836800,2018-04-16 00:00:00,NEO/USD,70.77,71.55,64.07,66.97,12928797.7,193956.99
1523750400,2018-04-15 00:00:00,NEO/USD,64.05,70.94,63.99,70.77,12601563.01,184230.44
1523664000,2018-04-14 00:00:00,NEO/USD,62.19,65.87,61.68,64.05,6856648.37,107267.95
1523577600,2018-04-13 00:00:00,NEO/USD,66.9,68.45,61.52,62.19,21029175.05,320282.19
1523491200,2018-04-12 00:00:00,NEO/USD,58.34,67.68,54.5,66.9,27372284.4,446124.0
1523404800,2018-04-11 00:00:00,NEO/USD,52.65,59.8,52.09,58.34,15024077.11,268522.79
1523318400,2018-04-10 00:00:00,NEO/USD,52.82,53.18,48.77,52.65,8809969.68,172239.99
1523232000,2018-04-09 00:00:00,NEO/USD,49.29,57.5,49.2,52.82,23855795.0,453662.97
1523145600,2018-04-08 00:00:00,NEO/USD,46.27,49.4,46.1,49.29,2956236.52,61942.29
1523059200,2018-04-07 00:00:00,NEO/USD,44.85,47.91,44.66,46.27,4085578.21,87595.41
1522972800,2018-04-06 00:00:00,NEO/USD,46.96,47.52,44.16,44.85,3852891.24,84787.55
1522886400,2018-04-05 00:00:00,NEO/USD,47.54,48.0,45.18,46.96,6484094.53,139329.5
1522800000,2018-04-04 00:00:00,NEO/USD,53.4,53.48,46.41,47.54,8174747.15,166547.47
1522713600,2018-04-03 00:00:00,NEO/USD,48.82,54.31,48.28,53.4,8011180.18,153997.0
1522627200,2018-04-02 00:00:00,NEO/USD,47.19,50.3,46.61,48.82,6152250.58,127375.52
1522540800,2018-04-01 00:00:00,NEO/USD,49.94,50.75,44.84,47.19,6535014.35,137789.72
1522454400,2018-03-31 00:00:00,NEO/USD,50.16,52.8,49.51,49.94,5979603.2,117358.9
1522368000,2018-03-30 00:00:00,NEO/USD,51.66,53.7,48.29,50.16,11406947.56,226024.75
1522281600,2018-03-29 00:00:00,NEO/USD,57.02,57.28,50.4,51.66,13027205.06,244661.63
1522195200,2018-03-28 00:00:00,NEO/USD,55.4,60.42,54.5,57.02,9031916.24,156623.76
1522108800,2018-03-27 00:00:00,NEO/USD,59.09,61.9,52.0,55.4,20178097.31,353277.74
1522022400,2018-03-26 00:00:00,NEO/USD,65.06,65.98,55.12,59.09,17172713.04,291652.47
1521936000,2018-03-25 00:00:00,NEO/USD,65.07,67.5,63.2,65.06,4934436.49,75926.35
1521849600,2018-03-24 00:00:00,NEO/USD,69.0,70.23,64.41,65.07,7370291.07,108423.28
1521763200,2018-03-23 00:00:00,NEO/USD,69.15,69.5,63.13,69.0,10390689.07,157275.52
1521676800,2018-03-22 00:00:00,NEO/USD,72.39,75.2,65.87,69.15,17833262.87,256386.55
1521590400,2018-03-21 00:00:00,NEO/USD,75.5,78.0,70.97,72.39,16102793.11,215871.1
1521504000,2018-03-20 00:00:00,NEO/USD,72.54,79.93,66.45,75.5,30809947.57,421071.72
1521417600,2018-03-19 00:00:00,NEO/USD,65.35,73.91,62.04,72.54,35008260.96,523974.28
1521331200,2018-03-18 00:00:00,NEO/USD,60.47,68.0,49.04,65.35,28960036.59,501842.16
1521244800,2018-03-17 00:00:00,NEO/USD,67.3,69.05,60.0,60.47,8425042.13,130761.34
1521158400,2018-03-16 00:00:00,NEO/USD,68.95,71.9,65.04,67.3,9408409.66,136302.27
1521072000,2018-03-15 00:00:00,NEO/USD,71.3,72.88,64.76,68.95,17576058.68,256072.77
1520985600,2018-03-14 00:00:00,NEO/USD,82.92,83.62,67.94,71.3,12411073.64,168840.14
1520899200,2018-03-13 00:00:00,NEO/USD,84.98,88.4,81.37,82.92,8397674.32,99826.31
1520812800,2018-03-12 00:00:00,NEO/USD,90.55,92.56,82.95,84.98,12968639.74,147977.13
1520726400,2018-03-11 00:00:00,NEO/USD,84.64,92.5,81.08,90.55,11802883.26,135585.09
1520640000,2018-03-10 00:00:00,NEO/USD,91.92,94.55,83.67,84.64,12065217.51,135161.44
1520553600,2018-03-09 00:00:00,NEO/USD,90.68,94.25,78.92,91.92,24196200.62,279431.55
1520467200,2018-03-08 00:00:00,NEO/USD,99.88,101.56,89.27,90.68,15301844.86,161220.03
1520380800,2018-03-07 00:00:00,NEO/USD,104.2,113.74,88.6,99.88,35870879.72,354801.03
1520294400,2018-03-06 00:00:00,NEO/USD,111.3,114.53,101.02,104.2,22493062.16,210940.41
1520208000,2018-03-05 00:00:00,NEO/USD,119.5,119.64,110.44,111.3,16484550.54,142254.37
1520121600,2018-03-04 00:00:00,NEO/USD,121.09,125.0,115.0,119.5,13196213.75,110084.34
1520035200,2018-03-03 00:00:00,NEO/USD,123.76,128.36,120.37,121.09,9375024.15,75200.0
1519948800,2018-03-02 00:00:00,NEO/USD,128.74,130.25,121.7,123.76,10062059.95,80380.67
1519862400,2018-03-01 00:00:00,NEO/USD,131.5,134.98,124.0,128.74,19642297.98,152586.67
1519776000,2018-02-28 00:00:00,NEO/USD,140.02,144.48,129.09,131.5,31798327.37,235926.75
1519689600,2018-02-27 00:00:00,NEO/USD,134.4,146.12,130.07,140.02,35557143.3,253402.77
1519603200,2018-02-26 00:00:00,NEO/USD,116.6,137.0,115.8,134.4,25065657.15,192490.24
1519516800,2018-02-25 00:00:00,NEO/USD,115.12,117.97,112.17,116.6,4504981.01,39008.71
1519430400,2018-02-24 00:00:00,NEO/USD,118.9,123.93,110.66,115.12,7304489.03,62613.02
1519344000,2018-02-23 00:00:00,NEO/USD,111.45,122.53,107.97,118.9,12744932.25,109379.78
1519257600,2018-02-22 00:00:00,NEO/USD,117.72,125.6,108.93,111.45,16812196.76,146609.52
1519171200,2018-02-21 00:00:00,NEO/USD,124.82,127.66,114.28,117.72,18912900.91,157540.87
1519084800,2018-02-20 00:00:00,NEO/USD,136.16,141.16,123.08,124.82,20595893.91,153854.11
1518998400,2018-02-19 00:00:00,NEO/USD,125.0,138.09,124.0,136.16,19205620.98,143086.2
1518912000,2018-02-18 00:00:00,NEO/USD,134.01,136.79,121.2,125.0,15226401.67,118850.25
1518825600,2018-02-17 00:00:00,NEO/USD,127.43,138.45,126.63,134.01,18179745.21,136181.8
1518739200,2018-02-16 00:00:00,NEO/USD,120.95,128.95,117.7,127.43,12983141.39,104677.04
1518652800,2018-02-15 00:00:00,NEO/USD,121.89,125.0,115.59,120.95,14411422.01,118797.18
1518566400,2018-02-14 00:00:00,NEO/USD,108.29,122.4,108.29,121.89,14765142.04,127599.85
1518480000,2018-02-13 00:00:00,NEO/USD,111.34,113.19,105.27,108.29,8279294.78,76038.75
1518393600,2018-02-12 00:00:00,NEO/USD,101.59,115.0,101.06,111.34,14666830.27,132424.46
1518307200,2018-02-11 00:00:00,NEO/USD,107.43,111.45,94.29,101.59,18022504.81,176321.84
1518220800,2018-02-10 00:00:00,NEO/USD,114.68,120.33,100.4,107.43,36862497.86,333977.69
1518134400,2018-02-09 00:00:00,NEO/USD,110.33,116.0,104.0,114.68,21278295.74,190550.49
1518048000,2018-02-08 00:00:00,NEO/USD,102.1,118.17,101.13,110.33,32894025.01,293469.09
1517961600,2018-02-07 00:00:00,NEO/USD,104.51,119.55,93.5,102.1,58785598.7,541960.96
1517875200,2018-02-06 00:00:00,NEO/USD,81.97,112.22,63.62,104.51,69793411.98,817735.33
1517788800,2018-02-05 00:00:00,NEO/USD,106.83,109.71,74.5,81.97,45193313.92,506804.89
1517702400,2018-02-04 00:00:00,NEO/USD,124.59,125.12,98.94,106.83,27019022.26,242410.57
1517616000,2018-02-03 00:00:00,NEO/USD,121.34,129.99,107.08,124.59,23588491.49,195500.39
1517529600,2018-02-02 00:00:00,NEO/USD,125.51,131.74,93.88,121.34,61159218.94,535589.64
1517443200,2018-02-01 00:00:00,NEO/USD,146.0,147.89,114.02,125.51,36139097.53,278176.76
1517356800,2018-01-31 00:00:00,NEO/USD,143.48,147.75,131.2,146.0,30580591.75,217580.57
1517270400,2018-01-30 00:00:00,NEO/USD,167.5,169.5,135.77,143.48,53301738.33,353260.09
1517184000,2018-01-29 00:00:00,NEO/USD,153.57,168.78,150.7,167.5,37377622.6,234647.78
1517097600,2018-01-28 00:00:00,NEO/USD,141.2,155.25,139.14,153.57,13628057.52,92327.84
1517011200,2018-01-27 00:00:00,NEO/USD,137.3,143.79,134.0,141.2,11779267.07,85101.36
1516924800,2018-01-26 00:00:00,NEO/USD,137.18,141.63,124.02,137.3,20475456.19,153791.65
1516838400,2018-01-25 00:00:00,NEO/USD,138.0,147.0,134.0,137.18,23591980.82,169099.72
1516752000,2018-01-24 00:00:00,NEO/USD,122.96,148.07,117.5,138.0,35805776.05,263348.82
1516665600,2018-01-23 00:00:00,NEO/USD,123.21,131.24,110.0,122.96,20393098.6,169601.34
1516579200,2018-01-22 00:00:00,NEO/USD,132.28,137.9,110.25,123.21,30296810.58,245130.48
1516492800,2018-01-21 00:00:00,NEO/USD,149.67,149.82,124.26,132.28,28377447.21,209495.04
1516406400,2018-01-20 00:00:00,NEO/USD,139.23,158.0,136.3,149.67,33682549.93,228685.6
1516320000,2018-01-19 00:00:00,NEO/USD,139.87,151.0,131.0,139.23,33585868.41,238521.68
1516233600,2018-01-18 00:00:00,NEO/USD,144.3,160.29,127.0,139.87,73606988.31,505073.53
1516147200,2018-01-17 00:00:00,NEO/USD,140.93,155.48,93.53,144.3,154631728.02,1250329.61
1516060800,2018-01-16 00:00:00,NEO/USD,189.45,190.14,105.0,140.93,191644933.82,1295120.42
1515974400,2018-01-15 00:00:00,NEO/USD,166.45,198.2,145.0,189.45,124207054.18,712853.28
1515888000,2018-01-14 00:00:00,NEO/USD,138.4,169.0,132.52,166.45,58569177.18,400953.78
1515801600,2018-01-13 00:00:00,NEO/USD,123.1,146.9,122.52,138.4,41064579.13,301396.24
1515715200,2018-01-12 00:00:00,NEO/USD,107.16,126.3,102.5,123.1,20151110.4,170056.37
1515628800,2018-01-11 00:00:00,NEO/USD,122.6,124.4,99.94,107.16,30926181.52,277912.35
1515542400,2018-01-10 00:00:00,NEO/USD,126.53,126.79,105.76,122.6,36311500.68,307681.77
1515456000,2018-01-09 00:00:00,NEO/USD,100.36,131.42,100.26,126.53,74616667.21,627115.0
1515369600,2018-01-08 00:00:00,NEO/USD,100.73,107.9,86.14,100.36,24910544.68,252258.58
1515283200,2018-01-07 00:00:00,NEO/USD,100.35,109.0,98.36,100.73,14693636.0,141962.8
1515196800,2018-01-06 00:00:00,NEO/USD,94.72,103.69,91.01,100.35,10503268.9,106809.16
1515110400,2018-01-05 00:00:00,NEO/USD,97.61,106.7,88.88,94.72,27582147.16,283465.63
1515024000,2018-01-04 00:00:00,NEO/USD,104.76,109.78,92.0,97.61,52750340.79,530336.04
1514937600,2018-01-03 00:00:00,NEO/USD,88.82,106.64,85.84,104.76,35763828.58,372189.29
1514851200,2018-01-02 00:00:00,NEO/USD,78.35,99.61,78.12,88.82,49800316.43,556186.84
1514764800,2018-01-01 00:00:00,NEO/USD,75.02,80.43,72.06,78.35,10723194.59,141774.26
1514678400,2017-12-31 00:00:00,NEO/USD,70.68,77.97,66.66,75.02,19777438.83,270630.56
1514592000,2017-12-30 00:00:00,NEO/USD,73.18,74.74,60.43,70.68,25295362.23,381909.6
1514505600,2017-12-29 00:00:00,NEO/USD,64.92,74.72,62.15,73.18,16333749.04,238186.5
1514419200,2017-12-28 00:00:00,NEO/USD,66.2,66.68,55.75,64.92,16530382.73,275512.49
1514332800,2017-12-27 00:00:00,NEO/USD,65.09,69.99,61.53,66.2,16000060.49,243153.98
1514246400,2017-12-26 00:00:00,NEO/USD,65.48,68.0,59.91,65.09,12883072.79,202369.64
1514160000,2017-12-25 00:00:00,NEO/USD,58.1,67.78,55.76,65.48,17845293.45,293265.41
1514073600,2017-12-24 00:00:00,NEO/USD,57.0,58.83,49.0,58.1,22757522.78,423414.37
1513987200,2017-12-23 00:00:00,NEO/USD,53.83,65.98,53.58,57.0,25002874.42,414604.19
1513900800,2017-12-22 00:00:00,NEO/USD,71.72,73.73,31.15,53.83,74535383.92,1453349.25
1513814400,2017-12-21 00:00:00,NEO/USD,76.1,79.29,65.2,71.72,34486696.6,475906.81
1513728000,2017-12-20 00:00:00,NEO/USD,69.74,77.77,61.0,76.1,50119131.85,731080.55
1513641600,2017-12-19 00:00:00,NEO/USD,77.3,84.41,63.62,69.74,69340271.99,933862.81
1513555200,2017-12-18 00:00:00,NEO/USD,67.05,83.11,61.85,77.3,101875557.17,1373181.49
1513468800,2017-12-17 00:00:00,NEO/USD,49.1,74.37,48.56,67.05,95675101.83,1515175.14
1513382400,2017-12-16 00:00:00,NEO/USD,47.95,51.87,46.25,49.1,18871938.5,386420.09
1513296000,2017-12-15 00:00:00,NEO/USD,49.99,51.28,41.27,47.95,27642818.1,606840.98
1513209600,2017-12-14 00:00:00,NEO/USD,44.51,54.78,42.6,49.99,52032652.6,1057472.36
1513123200,2017-12-13 00:00:00,NEO/USD,40.0,49.9,36.2,44.51,62426105.6,1410200.23
1513036800,2017-12-12 00:00:00,NEO/USD,36.0,40.41,35.04,40.0,15066033.09,401277.9
1512950400,2017-12-11 00:00:00,NEO/USD,32.93,36.4,32.93,36.0,6867531.76,195821.41
1512864000,2017-12-10 00:00:00,NEO/USD,35.18,35.18,31.49,33.1,8756878.89,263557.18
1512777600,2017-12-09 00:00:00,NEO/USD,35.46,38.2,33.74,35.18,12726409.85,354369.84
1512691200,2017-12-08 00:00:00,NEO/USD,33.4,36.88,31.57,35.46,12188365.19,355614.59
1512604800,2017-12-07 00:00:00,NEO/USD,34.78,37.0,30.94,33.4,9489121.44,279373.0
1512518400,2017-12-06 00:00:00,NEO/USD,38.4,38.9,33.89,34.78,8881234.63,239174.16
1512432000,2017-12-05 00:00:00,NEO/USD,41.8,42.82,38.0,38.4,15597210.83,389661.22
1512345600,2017-12-04 00:00:00,NEO/USD,36.64,43.35,36.5,41.8,19831887.52,496655.0
1512259200,2017-12-03 00:00:00,NEO/USD,35.0,39.75,34.81,36.64,12146418.17,324943.15
1512172800,2017-12-02 00:00:00,NEO/USD,35.74,36.88,34.19,35.0,5099174.46,143604.22
1512086400,2017-12-01 00:00:00,NEO/USD,32.71,36.4,30.56,35.74,11580556.31,335221.89
1512000000,2017-11-30 00:00:00,NEO/USD,31.65,34.61,29.02,32.71,15868391.8,498624.5
1511913600,2017-11-29 00:00:00,NEO/USD,37.9,39.56,6.0,31.65,19878696.33,578916.32
1511827200,2017-11-28 00:00:00,NEO/USD,40.1,40.1,36.95,37.9,12233201.92,317633.33
1511740800,2017-11-27 00:00:00,NEO/USD,38.17,42.0,37.99,40.1,16319965.6,409951.23
1511654400,2017-11-26 00:00:00,NEO/USD,38.03,38.27,38.03,38.17,8570.53,224.45
1511568000,2017-11-25 00:00:00,NEO/USD,34.93,40.15,34.5,38.03,23049999.91,603631.19
1511481600,2017-11-24 00:00:00,NEO/USD,34.58,35.79,33.36,34.93,10174040.41,294446.08
1511395200,2017-11-23 00:00:00,NEO/USD,35.89,36.46,34.0,34.58,11642894.97,330413.77
1511308800,2017-11-22 00:00:00,NEO/USD,34.36,37.25,34.36,35.89,15398720.93,427812.88
1511222400,2017-11-21 00:00:00,NEO/USD,35.78,37.42,33.3,34.36,25189513.83,710082.63
1511136000,2017-11-20 00:00:00,NEO/USD,40.0,43.5,35.33,35.78,37163636.17,930311.07
1511049600,2017-11-19 00:00:00,NEO/USD,42.9,45.69,36.66,40.0,37304658.96,914614.24
1510963200,2017-11-18 00:00:00,NEO/USD,40.51,48.39,36.0,42.9,49149497.97,1166085.57
1510876800,2017-11-17 00:00:00,NEO/USD,28.89,41.49,28.38,40.51,20681649.54,606731.27
1510790400,2017-11-16 00:00:00,NEO/USD,29.43,29.94,28.45,28.89,4595641.21,158814.9
1510704000,2017-11-15 00:00:00,NEO/USD,29.55,30.47,27.95,29.43,5993226.0,204317.56
1510617600,2017-11-14 00:00:00,NEO/USD,28.29,30.0,27.61,29.55,5706630.59,197353.09
1510531200,2017-11-13 00:00:00,NEO/USD,26.84,28.75,26.5,28.29,4610131.96,165721.35
1510444800,2017-11-12 00:00:00,NEO/USD,28.5,28.5,25.0,26.84,7873448.83,293413.22
1510358400,2017-11-11 00:00:00,NEO/USD,27.92,29.86,27.13,28.5,5789784.8,202787.33
1510272000,2017-11-10 00:00:00,NEO/USD,31.94,32.5,26.45,27.92,10801033.08,371072.85
1510185600,2017-11-09 00:00:00,NEO/USD,30.46,33.2,28.4,31.94,20099752.61,639176.58
1510099200,2017-11-08 00:00:00,NEO/USD,26.15,32.75,25.87,30.46,18042789.75,609798.42
1510012800,2017-11-07 00:00:00,NEO/USD,26.21,26.75,25.01,26.15,16945293.48,653657.47
1509926400,2017-11-06 00:00:00,NEO/USD,26.45,26.84,25.9,26.21,1823651.63,69132.34
1509840000,2017-11-05 00:00:00,NEO/USD,26.46,26.6,25.59,26.45,2226028.78,85642.92
1509753600,2017-11-04 00:00:00,NEO/USD,26.65,27.7,25.76,26.46,3486917.9,129800.35
1509667200,2017-11-03 00:00:00,NEO/USD,24.7,26.88,24.3,26.65,3877052.71,149250.62
1509580800,2017-11-02 00:00:00,NEO/USD,26.7,26.93,22.52,24.7,9609250.29,385133.44
1509494400,2017-11-01 00:00:00,NEO/USD,28.36,28.51,26.62,26.7,7028524.14,257480.78
1509408000,2017-10-31 00:00:00,NEO/USD,28.79,31.89,28.07,28.36,9822983.39,331093.88
1509321600,2017-10-30 00:00:00,NEO/USD,27.7,29.57,27.65,28.79,2547235.78,88375.53
1509235200,2017-10-29 00:00:00,NEO/USD,27.31,28.6,27.01,27.7,2210260.77,79035.47
1509148800,2017-10-28 00:00:00,NEO/USD,28.88,29.03,27.0,27.31,2186528.1,78273.81
1509062400,2017-10-27 00:00:00,NEO/USD,28.26,29.34,28.2,28.88,1683546.15,58810.85
1508976000,2017-10-26 00:00:00,NEO/USD,28.6,29.34,27.71,28.26,3030067.45,106410.41
1508889600,2017-10-25 00:00:00,NEO/USD,30.0,30.37,28.46,28.6,3043412.42,104201.49
1508803200,2017-10-24 00:00:00,NEO/USD,27.88,32.62,26.8,30.0,12089898.94,393903.83
1508716800,2017-10-23 00:00:00,NEO/USD,28.54,28.59,26.5,27.88,4058151.02,149015.39
1508630400,2017-10-22 00:00:00,NEO/USD,27.16,29.65,26.92,28.54,5567464.26,194974.9
1508544000,2017-10-21 00:00:00,NEO/USD,27.68,28.26,25.83,27.16,4761642.87,176456.88
1508457600,2017-10-20 00:00:00,NEO/USD,28.77,29.65,27.67,27.68,5711472.41,199902.21
1508371200,2017-10-19 00:00:00,NEO/USD,29.67,30.08,28.48,28.77,4114006.31,142170.02
1508284800,2017-10-18 00:00:00,NEO/USD,31.66,31.75,28.22,29.67,10175581.96,342398.62
1508198400,2017-10-17 00:00:00,NEO/USD,28.54,32.78,27.67,31.66,15483646.2,509458.68
1508112000,2017-10-16 00:00:00,NEO/USD,27.9,29.08,27.0,28.54,6395202.48,227413.42
1508025600,2017-10-15 00:00:00,NEO/USD,27.69,28.4,27.0,27.9,4966431.02,180866.41
1507939200,2017-10-14 00:00:00,NEO/USD,29.31,29.65,27.57,27.69,4383507.9,153436.81
1507852800,2017-10-13 00:00:00,NEO/USD,28.25,29.85,26.62,29.31,12761387.55,454071.52
1507766400,2017-10-12 00:00:00,NEO/USD,30.01,30.48,27.5,28.25,9561519.53,330385.17
1507680000,2017-10-11 00:00:00,NEO/USD,29.36,31.31,29.32,30.01,5910634.18,195467.97
1507593600,2017-10-10 00:00:00,NEO/USD,28.95,31.52,28.0,29.36,9258686.71,310378.44
1507507200,2017-10-09 00:00:00,NEO/USD,32.13,33.0,26.59,28.95,22959529.2,772910.07
1507420800,2017-10-08 00:00:00,NEO/USD,35.88,37.23,31.01,32.13,26273350.5,760719.32
1507334400,2017-10-07 00:00:00,NEO/USD,33.45,36.37,33.05,35.88,8990081.8,261315.74
1507248000,2017-10-06 00:00:00,NEO/USD,32.2,34.49,32.0,33.45,12346200.47,369114.15
1507161600,2017-10-05 00:00:00,NEO/USD,31.15,33.68,28.76,32.2,20564507.69,650716.75
1507075200,2017-10-04 00:00:00,NEO/USD,33.55,35.24,30.1,31.15,16249938.62,496717.23
1506988800,2017-10-03 00:00:00,NEO/USD,36.58,36.88,31.9,33.55,21031999.99,623695.75
1506902400,2017-10-02 00:00:00,NEO/USD,35.63,38.94,34.56,36.58,31593107.07,865438.74
1506816000,2017-10-01 00:00:00,NEO/USD,34.3,36.0,31.85,35.63,18237227.72,541050.47
1506729600,2017-09-30 00:00:00,NEO/USD,28.62,34.49,28.46,34.3,21936583.35,683104.46
1506643200,2017-09-29 00:00:00,NEO/USD,29.91,30.5,26.08,28.62,17121759.29,607684.17
1506556800,2017-09-28 00:00:00,NEO/USD,31.87,32.8,27.61,29.91,22369645.39,749429.81
1506470400,2017-09-27 00:00:00,NEO/USD,26.4,34.01,26.4,31.87,36122750.92,1163600.12
1506384000,2017-09-26 00:00:00,NEO/USD,25.9,27.36,24.38,26.4,13703612.9,523803.59
1506297600,2017-09-25 00:00:00,NEO/USD,19.55,27.4,19.55,25.9,14554711.55,595933.37
1506211200,2017-09-24 00:00:00,NEO/USD,20.02,20.38,19.1,19.55,891842.32,45313.37
1506124800,2017-09-23 00:00:00,NEO/USD,18.55,20.6,18.17,20.02,1755039.06,89398.41
1506038400,2017-09-22 00:00:00,NEO/USD,17.43,19.5,16.99,18.55,1967777.74,108624.1
1505952000,2017-09-21 00:00:00,NEO/USD,19.67,19.97,16.56,17.43,2528919.04,142022.89
1505865600,2017-09-20 00:00:00,NEO/USD,19.9,20.6,19.51,19.67,1526467.46,76113.6
1505779200,2017-09-19 00:00:00,NEO/USD,21.22,21.92,18.9,19.9,3531051.01,172619.6
1505692800,2017-09-18 00:00:00,NEO/USD,19.86,21.4,19.51,21.22,2785265.49,135644.7
1505606400,2017-09-17 00:00:00,NEO/USD,20.35,20.5,18.2,19.86,1198874.78,61487.39
1505520000,2017-09-16 00:00:00,NEO/USD,18.53,23.2,18.25,20.35,3612876.94,176983.26
1505433600,2017-09-15 00:00:00,NEO/USD,15.72,19.33,13.19,18.53,3970274.86,239632.91
1505347200,2017-09-14 00:00:00,NEO/USD,20.09,20.99,14.7,15.72,2919161.29,169838.55
1505260800,2017-09-13 00:00:00,NEO/USD,21.0,21.4,17.53,20.09,2734092.17,142959.63
1505174400,2017-09-12 00:00:00,NEO/USD,22.05,23.8,19.88,21.0,3213065.75,147224.67
1505088000,2017-09-11 00:00:00,NEO/USD,23.81,24.5,21.51,22.05,1808485.63,79781.23
