https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DASH,Volume USD
1508198400,2017-10-17 00:00:00,DASH/USD,302.37,302.5,295.0,298.38,3443725.69,11455.02
1508112000,2017-10-16 00:00:00,DASH/USD,308.84,313.08,295.57,302.37,3719931.08,12207.1
1508025600,2017-10-15 00:00:00,DASH/USD,316.81,317.51,290.0,308.84,3725475.85,12224.62
1507939200,2017-10-14 00:00:00,DASH/USD,309.53,319.66,303.98,316.81,2858990.51,9125.16
1507852800,2017-10-13 00:00:00,DASH/USD,290.86,311.53,287.17,309.53,5016362.78,16627.61
1507766400,2017-10-12 00:00:00,DASH/USD,298.1,299.24,287.2,290.86,1773222.1,6033.56
1507680000,2017-10-11 00:00:00,DASH/USD,291.46,301.93,285.05,298.1,1560684.91,5308.37
1507593600,2017-10-10 00:00:00,DASH/USD,282.8,297.21,279.28,291.46,1784563.26,6177.7
1507507200,2017-10-09 00:00:00,DASH/USD,300.53,302.3,270.1,282.8,4961353.73,17335.38
1507420800,2017-10-08 00:00:00,DASH/USD,311.34,317.71,300.53,300.53,2050222.94,6615.76
1507334400,2017-10-07 00:00:00,DASH/USD,306.48,315.0,301.04,311.34,1131467.21,3670.68
1507248000,2017-10-06 00:00:00,DASH/USD,305.46,312.9,303.03,306.48,1549118.41,5042.63
1507161600,2017-10-05 00:00:00,DASH/USD,303.44,310.97,292.4,305.46,2071715.87,6869.09
1507075200,2017-10-04 00:00:00,DASH/USD,295.68,317.3,294.62,303.44,3548867.56,11538.4
1506988800,2017-10-03 00:00:00,DASH/USD,307.81,310.39,289.1,295.68,2366603.79,7963.05
1506902400,2017-10-02 00:00:00,DASH/USD,316.04,322.55,305.4,307.81,1655079.63,5248.7
1506816000,2017-10-01 00:00:00,DASH/USD,329.64,330.62,313.09,316.04,2109377.14,6588.11
1506729600,2017-09-30 00:00:00,DASH/USD,329.48,335.47,328.0,329.64,1973853.16,5946.16
1506643200,2017-09-29 00:00:00,DASH/USD,341.37,344.23,318.1,329.48,4464697.21,13603.49
1506556800,2017-09-28 00:00:00,DASH/USD,351.27,352.21,335.67,341.37,2875706.22,8330.42
1506470400,2017-09-27 00:00:00,DASH/USD,341.36,355.0,335.7,351.27,3403237.88,9842.6
1506384000,2017-09-26 00:00:00,DASH/USD,349.09,355.75,339.05,341.36,2375035.23,6869.11
1506297600,2017-09-25 00:00:00,DASH/USD,329.88,352.01,328.96,349.09,4544136.98,13276.05
1506211200,2017-09-24 00:00:00,DASH/USD,350.93,359.13,327.0,329.88,5405877.97,15775.31
1506124800,2017-09-23 00:00:00,DASH/USD,342.2,359.03,335.27,350.93,4073597.91,11697.51
1506038400,2017-09-22 00:00:00,DASH/USD,329.28,358.47,326.86,342.2,6172348.76,18018.59
1505952000,2017-09-21 00:00:00,DASH/USD,342.81,370.0,320.67,329.28,12384243.01,35770.14
1505865600,2017-09-20 00:00:00,DASH/USD,324.46,350.0,315.98,342.81,5126263.27,15091.56
1505779200,2017-09-19 00:00:00,DASH/USD,335.14,336.0,311.36,324.46,2354414.92,7270.68
1505692800,2017-09-18 00:00:00,DASH/USD,311.44,339.94,311.44,335.14,3557634.38,10781.95
1505606400,2017-09-17 00:00:00,DASH/USD,299.94,316.5,275.0,311.44,2471413.86,8278.37
1505520000,2017-09-16 00:00:00,DASH/USD,285.0,304.98,275.0,299.94,3028604.89,10325.15
1505433600,2017-09-15 00:00:00,DASH/USD,240.21,300.0,219.6,285.0,6379469.72,24793.54
1505347200,2017-09-14 00:00:00,DASH/USD,297.2,302.78,238.0,240.21,4403212.35,17012.36
1505260800,2017-09-13 00:00:00,DASH/USD,324.67,325.55,283.16,297.2,2279568.19,7537.33
1505174400,2017-09-12 00:00:00,DASH/USD,317.96,331.1,317.96,324.67,4365089.65,13396.32
1505088000,2017-09-11 00:00:00,DASH/USD,324.51,333.4,315.0,317.96,2993169.75,9276.53
1505001600,2017-09-10 00:00:00,DASH/USD,324.86,328.66,295.45,324.51,3411363.94,10914.09
1504915200,2017-09-09 00:00:00,DASH/USD,330.02,334.23,312.63,324.86,2852224.26,8784.56
1504828800,2017-09-08 00:00:00,DASH/USD,346.21,372.83,313.59,330.02,5702759.78,16792.23
1504742400,2017-09-07 00:00:00,DASH/USD,349.01,352.97,333.14,346.21,1583757.08,4622.18
1504656000,2017-09-06 00:00:00,DASH/USD,325.88,353.62,323.32,349.01,2690943.85,7956.88
1504569600,2017-09-05 00:00:00,DASH/USD,314.08,333.73,279.84,325.88,8260502.43,27345.03
1504483200,2017-09-04 00:00:00,DASH/USD,356.2,360.21,294.97,314.08,5091201.15,15924.4
1504396800,2017-09-03 00:00:00,DASH/USD,348.84,374.4,333.55,356.2,3240217.86,9128.14
1504310400,2017-09-02 00:00:00,DASH/USD,395.92,401.01,328.01,348.84,6506587.61,18106.61
1504224000,2017-09-01 00:00:00,DASH/USD,379.8,396.78,375.11,395.92,4287873.11,11073.68
1504137600,2017-08-31 00:00:00,DASH/USD,372.14,383.99,369.06,379.8,2029465.69,5401.58
1504051200,2017-08-30 00:00:00,DASH/USD,358.89,376.91,358.76,372.14,1944509.73,5283.62
1503964800,2017-08-29 00:00:00,DASH/USD,355.9,369.5,351.8,358.89,2994622.83,8311.88
1503878400,2017-08-28 00:00:00,DASH/USD,361.68,368.97,346.0,355.9,3123885.53,8779.81
1503792000,2017-08-27 00:00:00,DASH/USD,396.2,398.94,355.14,361.68,5224591.09,13915.86
1503705600,2017-08-26 00:00:00,DASH/USD,314.08,412.77,313.75,396.2,13826450.48,37569.99
1503619200,2017-08-25 00:00:00,DASH/USD,314.53,320.99,305.22,314.08,2872178.9,9141.57
1503532800,2017-08-24 00:00:00,DASH/USD,292.5,314.7,289.75,314.53,2243495.12,7408.5
1503446400,2017-08-23 00:00:00,DASH/USD,291.22,297.55,285.96,292.5,2003697.99,6845.85
1503360000,2017-08-22 00:00:00,DASH/USD,281.46,302.87,252.7,291.22,4114746.53,14481.97
1503273600,2017-08-21 00:00:00,DASH/USD,291.11,299.0,275.01,281.46,1852843.1,6518.81
1503187200,2017-08-20 00:00:00,DASH/USD,285.0,323.99,282.01,291.11,5324770.98,17612.61
1503100800,2017-08-19 00:00:00,DASH/USD,222.09,318.99,222.09,285.0,11433582.43,40840.12
1503014400,2017-08-18 00:00:00,DASH/USD,234.32,240.0,216.83,222.09,1608343.72,6991.05
1502928000,2017-08-17 00:00:00,DASH/USD,231.39,262.78,227.88,234.32,6937807.38,28207.69
1502841600,2017-08-16 00:00:00,DASH/USD,202.99,234.95,197.61,231.39,3727610.08,16856.99
1502755200,2017-08-15 00:00:00,DASH/USD,199.42,205.8,190.0,202.99,1791514.53,9005.65
1502668800,2017-08-14 00:00:00,DASH/USD,197.72,203.76,193.6,199.42,1104845.47,5561.89
1502582400,2017-08-13 00:00:00,DASH/USD,204.36,208.56,190.72,197.72,1829368.24,9144.32
1502496000,2017-08-12 00:00:00,DASH/USD,205.84,211.18,200.0,204.36,1283223.57,6234.74
1502409600,2017-08-11 00:00:00,DASH/USD,200.31,208.9,198.0,205.84,1098094.13,5377.3
1502323200,2017-08-10 00:00:00,DASH/USD,199.01,207.04,194.09,200.31,1195251.77,5903.1
1502236800,2017-08-09 00:00:00,DASH/USD,204.66,206.66,191.35,199.01,1054152.85,5288.21
1502150400,2017-08-08 00:00:00,DASH/USD,196.58,206.43,191.57,204.66,947050.21,4758.85
1502064000,2017-08-07 00:00:00,DASH/USD,188.8,199.06,186.83,196.58,1605707.33,8263.87
1501977600,2017-08-06 00:00:00,DASH/USD,193.0,196.41,188.5,188.8,687387.48,3584.67
1501891200,2017-08-05 00:00:00,DASH/USD,187.19,197.5,185.7,193.0,1809038.52,9441.17
1501804800,2017-08-04 00:00:00,DASH/USD,187.8,191.17,185.7,187.19,777658.39,4124.02
1501718400,2017-08-03 00:00:00,DASH/USD,182.06,191.67,178.21,187.8,842984.55,4542.14
1501632000,2017-08-02 00:00:00,DASH/USD,184.31,185.67,180.0,182.06,699166.7,3820.74
1501545600,2017-08-01 00:00:00,DASH/USD,176.19,186.0,174.2,184.31,2138394.31,11897.02
1501459200,2017-07-31 00:00:00,DASH/USD,171.52,179.78,168.0,176.19,848090.42,4870.65
1501372800,2017-07-30 00:00:00,DASH/USD,185.57,188.0,169.78,171.52,881596.83,5031.53
1501286400,2017-07-29 00:00:00,DASH/USD,185.46,187.99,168.67,185.57,1699332.35,9622.58
1501200000,2017-07-28 00:00:00,DASH/USD,193.4,196.46,180.07,185.46,1231831.52,6572.7
1501113600,2017-07-27 00:00:00,DASH/USD,194.15,199.66,190.89,193.4,1335727.42,6878.1
1501027200,2017-07-26 00:00:00,DASH/USD,192.13,202.24,183.51,194.15,1223436.79,6338.31
1500940800,2017-07-25 00:00:00,DASH/USD,206.0,213.79,184.03,192.13,1958127.11,9896.97
1500854400,2017-07-24 00:00:00,DASH/USD,193.22,218.95,190.0,206.0,2901970.11,14005.7
1500768000,2017-07-23 00:00:00,DASH/USD,198.46,199.0,186.36,193.22,623210.51,3224.59
1500681600,2017-07-22 00:00:00,DASH/USD,185.84,198.72,185.18,198.46,970412.62,4998.91
1500595200,2017-07-21 00:00:00,DASH/USD,190.91,198.0,180.76,185.84,1728696.12,9004.15
1500508800,2017-07-20 00:00:00,DASH/USD,154.54,196.0,154.54,190.91,3416008.98,18612.99
1500422400,2017-07-19 00:00:00,DASH/USD,156.16,170.49,152.18,154.54,823918.72,5105.63
1500336000,2017-07-18 00:00:00,DASH/USD,152.94,166.6,145.0,156.16,1137953.51,7241.85
1500249600,2017-07-17 00:00:00,DASH/USD,131.21,153.8,131.21,152.94,1310827.41,9191.98
1500163200,2017-07-16 00:00:00,DASH/USD,138.53,144.13,120.0,131.21,2852094.94,21919.48
1500076800,2017-07-15 00:00:00,DASH/USD,160.22,161.97,136.84,138.53,1881105.36,12955.7
1499990400,2017-07-14 00:00:00,DASH/USD,169.32,171.99,152.04,160.22,712580.0,4422.03
1499904000,2017-07-13 00:00:00,DASH/USD,178.5,181.99,163.53,169.32,1090711.1,6316.84
1499817600,2017-07-12 00:00:00,DASH/USD,163.0,179.12,152.32,178.5,1112761.94,6559.72
1499731200,2017-07-11 00:00:00,DASH/USD,170.0,179.4,152.01,163.0,2298649.81,14218.81
1499644800,2017-07-10 00:00:00,DASH/USD,194.5,198.11,165.0,170.0,1900220.74,10487.24
1499558400,2017-07-09 00:00:00,DASH/USD,210.0,211.0,194.0,194.5,834734.19,4119.46
1499472000,2017-07-08 00:00:00,DASH/USD,190.34,210.0,183.33,210.0,1926031.53,9648.96
1499385600,2017-07-07 00:00:00,DASH/USD,208.14,210.37,185.62,190.34,1723943.82,8847.91
1499299200,2017-07-06 00:00:00,DASH/USD,208.37,225.55,202.0,208.14,3428546.7,16092.36
1499212800,2017-07-05 00:00:00,DASH/USD,182.33,213.05,178.25,208.37,4019578.07,20003.77
1499126400,2017-07-04 00:00:00,DASH/USD,178.21,188.06,177.02,182.33,766302.41,4199.79
1499040000,2017-07-03 00:00:00,DASH/USD,169.6,183.0,167.39,178.21,860518.57,4888.06
1498953600,2017-07-02 00:00:00,DASH/USD,158.69,170.5,157.0,169.6,501980.14,3047.32
1498867200,2017-07-01 00:00:00,DASH/USD,173.82,177.0,157.0,158.69,744771.05,4467.16
1498780800,2017-06-30 00:00:00,DASH/USD,173.59,181.19,173.02,173.82,706591.13,3965.99
1498694400,2017-06-29 00:00:00,DASH/USD,181.17,181.17,166.0,173.59,1182658.62,6869.02
1498608000,2017-06-28 00:00:00,DASH/USD,172.2,183.03,166.62,181.17,1678486.09,9460.24
1498521600,2017-06-27 00:00:00,DASH/USD,161.16,172.76,142.25,172.2,1574450.77,10209.51
1498435200,2017-06-26 00:00:00,DASH/USD,165.32,167.45,141.15,161.16,1802451.36,11900.24
1498348800,2017-06-25 00:00:00,DASH/USD,175.03,176.77,159.0,165.32,1251263.71,7549.33
1498262400,2017-06-24 00:00:00,DASH/USD,185.0,185.9,170.5,175.03,433926.06,2428.03
1498176000,2017-06-23 00:00:00,DASH/USD,181.05,189.78,179.73,185.0,344700.01,1866.63
1498089600,2017-06-22 00:00:00,DASH/USD,178.38,186.5,173.5,181.05,578282.95,3212.64
1498003200,2017-06-21 00:00:00,DASH/USD,188.53,193.56,169.0,178.38,900413.75,4960.54
1497916800,2017-06-20 00:00:00,DASH/USD,195.31,199.0,180.0,188.53,1469543.15,7636.48
1497830400,2017-06-19 00:00:00,DASH/USD,188.0,198.0,185.93,195.31,2413036.38,12372.2
1497744000,2017-06-18 00:00:00,DASH/USD,178.0,188.0,169.0,188.0,1294626.59,7177.72
1497657600,2017-06-17 00:00:00,DASH/USD,159.72,185.6,153.0,178.0,2309980.75,13209.22
1497571200,2017-06-16 00:00:00,DASH/USD,157.0,162.0,149.26,159.72,521989.54,3309.2
1497484800,2017-06-15 00:00:00,DASH/USD,156.71,160.9,132.03,157.0,1635687.83,11414.85
1497398400,2017-06-14 00:00:00,DASH/USD,180.9,190.0,146.55,156.71,4927349.23,29171.11
1497312000,2017-06-13 00:00:00,DASH/USD,165.33,181.7,164.09,180.9,1850199.93,10514.98
1497225600,2017-06-12 00:00:00,DASH/USD,186.0,194.65,150.0,165.33,2695343.9,16319.54
1497139200,2017-06-11 00:00:00,DASH/USD,146.8,199.0,146.8,186.0,8735084.98,47332.97
1497052800,2017-06-10 00:00:00,DASH/USD,148.61,151.92,141.29,146.8,878139.77,5962.91
1496966400,2017-06-09 00:00:00,DASH/USD,144.05,149.75,143.35,148.61,430285.19,2938.97
1496880000,2017-06-08 00:00:00,DASH/USD,137.22,144.99,135.22,144.05,585568.94,4169.8
1496793600,2017-06-07 00:00:00,DASH/USD,144.69,152.6,133.44,137.22,2055820.21,14246.81
1496707200,2017-06-06 00:00:00,DASH/USD,142.13,146.6,129.0,144.69,2461484.86,17570.24
1496620800,2017-06-05 00:00:00,DASH/USD,142.37,144.88,137.92,142.13,755505.86,5381.92
1496534400,2017-06-04 00:00:00,DASH/USD,140.17,142.38,136.0,142.37,495068.68,3556.61
1496448000,2017-06-03 00:00:00,DASH/USD,141.93,145.0,138.0,140.17,743132.34,5264.79
1496361600,2017-06-02 00:00:00,DASH/USD,131.12,141.97,130.01,141.93,899703.94,6570.86
1496275200,2017-06-01 00:00:00,DASH/USD,131.15,144.19,125.0,131.12,1821740.45,13424.61
1496188800,2017-05-31 00:00:00,DASH/USD,118.23,138.43,110.02,131.15,1794078.02,14116.35
1496102400,2017-05-30 00:00:00,DASH/USD,114.65,124.64,112.0,118.23,1558066.16,13254.04
1496016000,2017-05-29 00:00:00,DASH/USD,102.24,116.0,99.03,114.65,924230.41,8462.24
1495929600,2017-05-28 00:00:00,DASH/USD,96.5,112.33,96.0,102.24,1153854.82,10934.04
1495843200,2017-05-27 00:00:00,DASH/USD,109.67,113.8,84.0,96.5,2428031.47,24940.24
1495756800,2017-05-26 00:00:00,DASH/USD,117.98,135.0,106.45,109.67,1880340.39,15861.28
1495670400,2017-05-25 00:00:00,DASH/USD,142.13,144.02,116.0,117.98,2973487.86,22800.58
1495584000,2017-05-24 00:00:00,DASH/USD,133.73,166.84,133.73,142.13,4895259.06,33539.42
1495497600,2017-05-23 00:00:00,DASH/USD,116.6,139.0,114.0,133.73,2820314.57,21463.61
1495411200,2017-05-22 00:00:00,DASH/USD,100.81,143.93,95.0,116.6,7842875.07,64782.32
1495324800,2017-05-21 00:00:00,DASH/USD,100.64,102.14,97.5,100.81,509195.07,5079.13
1495238400,2017-05-20 00:00:00,DASH/USD,98.35,106.0,98.35,100.64,1141166.81,11072.6
1495152000,2017-05-19 00:00:00,DASH/USD,92.45,102.5,90.0,98.35,1547237.95,16161.06
1495065600,2017-05-18 00:00:00,DASH/USD,85.05,92.98,84.63,92.45,542551.08,5987.36
1494979200,2017-05-17 00:00:00,DASH/USD,87.37,95.0,80.17,85.05,1244718.14,14620.56
1494892800,2017-05-16 00:00:00,DASH/USD,94.0,94.0,86.52,87.37,239697.59,2679.38
1494806400,2017-05-15 00:00:00,DASH/USD,91.05,94.0,83.03,94.0,695431.6,7900.93
1494720000,2017-05-14 00:00:00,DASH/USD,91.16,93.0,90.0,91.05,76134.0,832.22
1494633600,2017-05-13 00:00:00,DASH/USD,88.0,91.21,85.4,91.16,635068.6,7170.29
1494547200,2017-05-12 00:00:00,DASH/USD,92.29,93.95,87.13,88.0,364397.26,4029.47
1494460800,2017-05-11 00:00:00,DASH/USD,91.93,95.09,90.3,92.29,466823.9,5008.22
1494374400,2017-05-10 00:00:00,DASH/USD,92.78,97.41,90.92,91.93,483716.59,5169.15
1494288000,2017-05-09 00:00:00,DASH/USD,100.0,102.96,82.0,92.78,2429797.87,26723.31
1494201600,2017-05-08 00:00:00,DASH/USD,108.7,109.7,96.5,100.0,1304520.1,12867.24
1494115200,2017-05-07 00:00:00,DASH/USD,100.98,114.0,99.01,108.7,2052338.8,19324.41
1494028800,2017-05-06 00:00:00,DASH/USD,98.38,103.03,97.21,100.98,621987.13,6217.85
1493942400,2017-05-05 00:00:00,DASH/USD,97.36,108.2,95.5,98.38,2768653.99,26709.77
1493856000,2017-05-04 00:00:00,DASH/USD,97.57,101.97,92.75,97.36,2340818.26,23770.73
1493769600,2017-05-03 00:00:00,DASH/USD,92.4,97.8,91.01,97.57,1499083.7,15930.27
1493683200,2017-05-02 00:00:00,DASH/USD,94.82,96.48,90.06,92.4,1548037.28,16776.64
1493596800,2017-05-01 00:00:00,DASH/USD,98.01,103.5,90.01,94.82,2142992.16,22184.77
1493510400,2017-04-30 00:00:00,DASH/USD,102.46,105.3,95.65,98.01,1119826.56,11159.63
1493424000,2017-04-29 00:00:00,DASH/USD,85.69,109.27,85.69,102.46,4654420.82,46483.13
1493337600,2017-04-28 00:00:00,DASH/USD,85.27,87.07,82.76,85.69,607473.37,7119.4
1493251200,2017-04-27 00:00:00,DASH/USD,78.32,89.0,77.55,85.27,1107596.23,13373.61
1493164800,2017-04-26 00:00:00,DASH/USD,78.23,78.6,76.42,78.32,226045.01,2914.27
1493078400,2017-04-25 00:00:00,DASH/USD,77.79,78.8,77.08,78.23,358292.57,4582.46
1492992000,2017-04-24 00:00:00,DASH/USD,76.83,78.1,76.0,77.79,296918.39,3873.12
1492905600,2017-04-23 00:00:00,DASH/USD,77.3,78.4,76.4,76.83,135956.34,1763.46
1492819200,2017-04-22 00:00:00,DASH/USD,76.15,78.0,75.51,77.3,224793.12,2914.33
1492732800,2017-04-21 00:00:00,DASH/USD,75.7,77.96,74.86,76.15,441704.86,5764.83
1492646400,2017-04-20 00:00:00,DASH/USD,74.9,76.5,74.05,75.7,237005.36,3153.17
1492560000,2017-04-19 00:00:00,DASH/USD,75.66,78.97,74.75,74.9,209562.52,2707.4
1492473600,2017-04-18 00:00:00,DASH/USD,78.2,78.9,73.11,75.66,515460.84,6718.27
1492387200,2017-04-17 00:00:00,DASH/USD,77.06,79.31,75.53,78.2,371349.52,4765.39
1492300800,2017-04-16 00:00:00,DASH/USD,76.79,78.77,75.81,77.06,402478.12,5205.42
1492214400,2017-04-15 00:00:00,DASH/USD,72.72,80.0,71.02,76.79,933059.25,12127.09
1492128000,2017-04-14 00:00:00,DASH/USD,73.5,74.79,70.1,72.72,949971.52,13061.16
1492041600,2017-04-13 00:00:00,DASH/USD,69.67,77.77,66.96,73.5,1850032.61,25481.16
1491955200,2017-04-12 00:00:00,DASH/USD,62.0,69.89,60.51,69.67,1482024.74,22358.62
1491868800,2017-04-11 00:00:00,DASH/USD,62.89,64.29,60.45,62.0,643388.65,10328.04
1491782400,2017-04-10 00:00:00,DASH/USD,66.38,67.0,60.55,62.89,624100.86,9767.47
1491696000,2017-04-09 00:00:00,DASH/USD,68.49,69.99,65.78,66.38,385889.33,5730.05
1491609600,2017-04-08 00:00:00,DASH/USD,67.4,70.9,66.62,68.49,538012.27,7816.79
1491523200,2017-04-07 00:00:00,DASH/USD,67.09,71.2,65.0,67.4,627945.54,9217.02
1491436800,2017-04-06 00:00:00,DASH/USD,75.39,75.5,65.2,67.09,1088358.91,15842.2
1491350400,2017-04-05 00:00:00,DASH/USD,69.49,79.0,65.48,75.39,1653202.34,22706.68
1491264000,2017-04-04 00:00:00,DASH/USD,63.87,72.22,56.51,69.49,2090263.57,31481.96
1491177600,2017-04-03 00:00:00,DASH/USD,57.0,68.2,47.53,63.87,3581148.37,60666.13
1491091200,2017-04-02 00:00:00,DASH/USD,68.23,70.47,53.8,57.0,2351905.76,38839.23
1491004800,2017-04-01 00:00:00,DASH/USD,72.45,72.8,66.5,68.23,771995.58,11228.32
1490918400,2017-03-31 00:00:00,DASH/USD,78.78,78.78,64.8,72.45,3622759.4,51733.49
1490832000,2017-03-30 00:00:00,DASH/USD,84.4,85.0,75.6,78.78,1511825.43,19035.29
1490745600,2017-03-29 00:00:00,DASH/USD,86.92,87.6,82.0,84.4,1316437.83,15527.46
1490659200,2017-03-28 00:00:00,DASH/USD,84.32,90.0,80.28,86.92,714098.01,8284.51
1490572800,2017-03-27 00:00:00,DASH/USD,93.93,93.93,76.26,84.32,2725023.54,32755.34
1490486400,2017-03-26 00:00:00,DASH/USD,93.15,95.71,90.0,93.93,594466.92,6421.92
1490400000,2017-03-25 00:00:00,DASH/USD,94.4,99.84,86.1,93.15,1095914.36,11496.24
1490313600,2017-03-24 00:00:00,DASH/USD,101.52,107.79,85.01,94.4,2405477.4,24612.04
1490227200,2017-03-23 00:00:00,DASH/USD,101.1,103.02,97.5,101.52,408638.9,4068.32
1490140800,2017-03-22 00:00:00,DASH/USD,95.0,108.0,88.91,101.1,2029531.25,20482.33
1490054400,2017-03-21 00:00:00,DASH/USD,98.15,103.0,89.45,95.0,2848322.31,29543.83
1489968000,2017-03-20 00:00:00,DASH/USD,104.99,109.99,98.0,98.15,1252069.09,11984.9
1489881600,2017-03-19 00:00:00,DASH/USD,107.91,112.13,96.0,104.99,2644052.65,25550.33
1489795200,2017-03-18 00:00:00,DASH/USD,96.0,115.0,91.63,107.91,5807984.63,55022.21
1489708800,2017-03-17 00:00:00,DASH/USD,89.0,99.1,79.6,96.0,2304922.47,25474.15
1489622400,2017-03-16 00:00:00,DASH/USD,96.85,99.45,79.34,89.0,3187898.96,36195.18
1489536000,2017-03-15 00:00:00,DASH/USD,88.7,105.42,85.51,96.85,4679814.72,48240.98
1489449600,2017-03-14 00:00:00,DASH/USD,75.0,93.27,73.01,88.7,1532522.81,18573.4
1489363200,2017-03-13 00:00:00,DASH/USD,78.0,82.1,69.23,75.0,773375.46,10227.87
1489276800,2017-03-12 00:00:00,DASH/USD,72.0,80.99,64.5,78.0,480840.53,6635.32
1489190400,2017-03-11 00:00:00,DASH/USD,50.24,74.18,50.0,72.0,907905.64,14316.75
1489104000,2017-03-10 00:00:00,DASH/USD,51.66,56.99,43.0,50.24,226147.87,4376.54
1489017600,2017-03-09 00:00:00,DASH/USD,42.5,53.97,41.4,51.66,330614.4,6675.81
1488931200,2017-03-08 00:00:00,DASH/USD,45.93,45.93,42.0,42.5,45303.52,1031.78
1488844800,2017-03-07 00:00:00,DASH/USD,46.38,46.89,43.54,45.93,53317.91,1161.9
1488758400,2017-03-06 00:00:00,DASH/USD,42.77,47.58,42.77,46.38,155913.76,3446.92
1488672000,2017-03-05 00:00:00,DASH/USD,43.79,44.97,40.0,42.77,178235.66,4257.81
1488585600,2017-03-04 00:00:00,DASH/USD,47.85,75.58,43.33,43.79,367074.09,7866.83
1488499200,2017-03-03 00:00:00,DASH/USD,42.99,51.88,42.99,47.85,193578.22,3898.13
1488412800,2017-03-02 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1488326400,2017-03-01 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1488240000,2017-02-28 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1488153600,2017-02-27 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1488067200,2017-02-26 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1487980800,2017-02-25 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1487894400,2017-02-24 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1487808000,2017-02-23 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1487721600,2017-02-22 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1487635200,2017-02-21 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1487548800,2017-02-20 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1487462400,2017-02-19 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1487376000,2017-02-18 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1487289600,2017-02-17 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1487203200,2017-02-16 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1487116800,2017-02-15 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1487030400,2017-02-14 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1486944000,2017-02-13 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1486857600,2017-02-12 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1486771200,2017-02-11 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1486684800,2017-02-10 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1486598400,2017-02-09 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1486512000,2017-02-08 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1486425600,2017-02-07 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1486339200,2017-02-06 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1486252800,2017-02-05 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1486166400,2017-02-04 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1486080000,2017-02-03 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1485993600,2017-02-02 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1485907200,2017-02-01 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1485820800,2017-01-31 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1485734400,2017-01-30 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1485648000,2017-01-29 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1485561600,2017-01-28 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1485475200,2017-01-27 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1485388800,2017-01-26 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1485302400,2017-01-25 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1485216000,2017-01-24 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1485129600,2017-01-23 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1485043200,2017-01-22 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1484956800,2017-01-21 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1484870400,2017-01-20 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
1484784000,2017-01-19 00:00:00,DASH/USD,0.0,0.0,0.0,0.0,0.0,0.0
