https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume BAT
1532649600,2018-07-27 00:00:00,BAT/USD,0.3067,0.3349,0.297,0.3259,93378.94,299906.23
1532563200,2018-07-26 00:00:00,BAT/USD,0.3362,0.3424,0.2964,0.3067,120658.19,376478.99
1532476800,2018-07-25 00:00:00,BAT/USD,0.3681,0.3681,0.3175,0.3362,18636.26,56659.09
1532390400,2018-07-24 00:00:00,BAT/USD,0.351,0.4029,0.34,0.3681,270968.34,765784.03
1532304000,2018-07-23 00:00:00,BAT/USD,0.3306,0.43,0.3276,0.351,216177.29,562863.54
1532217600,2018-07-22 00:00:00,BAT/USD,0.3279,0.349,0.3267,0.3306,41116.13,122667.06
1532131200,2018-07-21 00:00:00,BAT/USD,0.3156,0.342,0.31,0.3279,19594.45,60346.41
1532044800,2018-07-20 00:00:00,BAT/USD,0.339,0.3411,0.302,0.3156,96005.06,302988.11
1531958400,2018-07-19 00:00:00,BAT/USD,0.3648,0.378,0.339,0.339,118272.08,337665.57
1531872000,2018-07-18 00:00:00,BAT/USD,0.3543,0.4,0.3543,0.3648,123682.84,330895.77
1531785600,2018-07-17 00:00:00,BAT/USD,0.356,0.3887,0.3494,0.3543,248434.12,671252.69
1531699200,2018-07-16 00:00:00,BAT/USD,0.316,0.3738,0.316,0.356,106651.95,313711.96
1531612800,2018-07-15 00:00:00,BAT/USD,0.3325,0.3403,0.3045,0.316,75559.95,232248.6
1531526400,2018-07-14 00:00:00,BAT/USD,0.335,0.36,0.3075,0.3325,90747.93,275914.35
1531440000,2018-07-13 00:00:00,BAT/USD,0.2719,0.35,0.2665,0.335,223192.37,725889.86
1531353600,2018-07-12 00:00:00,BAT/USD,0.2672,0.2719,0.2501,0.2719,490060.86,1855950.94
1531267200,2018-07-11 00:00:00,BAT/USD,0.2442,0.2725,0.2442,0.2672,117616.2,453943.0
1531180800,2018-07-10 00:00:00,BAT/USD,0.2614,0.2772,0.2377,0.2442,42328.44,166356.3
1531094400,2018-07-09 00:00:00,BAT/USD,0.2751,0.285,0.2604,0.2614,10503.18,38105.53
1531008000,2018-07-08 00:00:00,BAT/USD,0.27,0.2878,0.2649,0.2751,15526.95,56476.5
1530921600,2018-07-07 00:00:00,BAT/USD,0.2671,0.2752,0.2569,0.27,5705.12,21718.7
1530835200,2018-07-06 00:00:00,BAT/USD,0.2404,0.28,0.2397,0.2671,27765.1,103758.92
1530748800,2018-07-05 00:00:00,BAT/USD,0.2559,0.2649,0.2397,0.2404,15672.45,63326.12
1530662400,2018-07-04 00:00:00,BAT/USD,0.2591,0.2743,0.2452,0.2559,25368.45,97372.35
1530576000,2018-07-03 00:00:00,BAT/USD,0.2853,0.2878,0.2472,0.2591,48024.31,179356.3
1530489600,2018-07-02 00:00:00,BAT/USD,0.2578,0.2853,0.2567,0.2853,30749.34,112737.0
1530403200,2018-07-01 00:00:00,BAT/USD,0.2449,0.26,0.2423,0.2578,27629.81,109283.48
1530316800,2018-06-30 00:00:00,BAT/USD,0.234,0.245,0.2189,0.2449,33248.96,140864.17
1530230400,2018-06-29 00:00:00,BAT/USD,0.2179,0.2498,0.1985,0.234,27600.41,128323.15
1530144000,2018-06-28 00:00:00,BAT/USD,0.2286,0.2298,0.205,0.2179,11013.39,50672.92
1530057600,2018-06-27 00:00:00,BAT/USD,0.2269,0.2356,0.2203,0.2286,6722.15,29855.15
1529971200,2018-06-26 00:00:00,BAT/USD,0.2511,0.2616,0.2269,0.2269,28939.11,120535.05
1529884800,2018-06-25 00:00:00,BAT/USD,0.26,0.2687,0.2473,0.2511,8364.68,32223.72
1529798400,2018-06-24 00:00:00,BAT/USD,0.2767,0.2767,0.2387,0.26,33399.98,133439.59
1529712000,2018-06-23 00:00:00,BAT/USD,0.249,0.28,0.248,0.2767,15684.2,58431.96
1529625600,2018-06-22 00:00:00,BAT/USD,0.3145,0.3145,0.2388,0.249,300054.99,1199701.5
1529539200,2018-06-21 00:00:00,BAT/USD,0.2621,0.3147,0.2621,0.3145,57668.24,202630.41
1529452800,2018-06-20 00:00:00,BAT/USD,0.26,0.28,0.2401,0.2621,41716.81,156629.11
1529366400,2018-06-19 00:00:00,BAT/USD,0.2637,0.264,0.2452,0.26,14603.58,57374.63
1529280000,2018-06-18 00:00:00,BAT/USD,0.23,0.2652,0.2297,0.2637,15039.14,58959.71
1529193600,2018-06-17 00:00:00,BAT/USD,0.2477,0.2585,0.23,0.23,14317.05,57235.45
1529107200,2018-06-16 00:00:00,BAT/USD,0.2346,0.261,0.2346,0.2477,20438.17,81722.83
1529020800,2018-06-15 00:00:00,BAT/USD,0.221,0.2452,0.2107,0.2346,35068.55,150641.78
1528934400,2018-06-14 00:00:00,BAT/USD,0.203,0.2281,0.1901,0.221,26610.09,127012.88
1528848000,2018-06-13 00:00:00,BAT/USD,0.2086,0.2091,0.1851,0.203,21803.66,110661.56
1528761600,2018-06-12 00:00:00,BAT/USD,0.2398,0.2425,0.2021,0.2086,41061.66,186728.49
1528675200,2018-06-11 00:00:00,BAT/USD,0.2201,0.25,0.2201,0.2398,25647.68,110961.44
1528588800,2018-06-10 00:00:00,BAT/USD,0.271,0.271,0.22,0.2201,84663.33,350159.62
1528502400,2018-06-09 00:00:00,BAT/USD,0.2816,0.2854,0.27,0.271,8168.7,28854.88
1528416000,2018-06-08 00:00:00,BAT/USD,0.2789,0.2862,0.2706,0.2816,10687.27,38209.18
1528329600,2018-06-07 00:00:00,BAT/USD,0.2759,0.3,0.2726,0.2789,18109.0,64419.69
1528243200,2018-06-06 00:00:00,BAT/USD,0.2844,0.2844,0.2623,0.2759,24518.64,88801.18
1528156800,2018-06-05 00:00:00,BAT/USD,0.2809,0.2906,0.2674,0.2844,31529.72,113501.15
1528070400,2018-06-04 00:00:00,BAT/USD,0.2995,0.3045,0.2808,0.2809,21418.99,73868.05
1527984000,2018-06-03 00:00:00,BAT/USD,0.298,0.3158,0.2968,0.2995,24206.27,79645.68
1527897600,2018-06-02 00:00:00,BAT/USD,0.2831,0.307,0.2831,0.298,46063.45,154548.1
1527811200,2018-06-01 00:00:00,BAT/USD,0.2821,0.2953,0.2773,0.2831,18657.4,65526.48
1527724800,2018-05-31 00:00:00,BAT/USD,0.2734,0.294,0.2677,0.2821,27816.36,97590.79
1527638400,2018-05-30 00:00:00,BAT/USD,0.297,0.297,0.2666,0.2734,21559.53,78063.92
1527552000,2018-05-29 00:00:00,BAT/USD,0.2537,0.3,0.249,0.297,66519.72,235159.25
1527465600,2018-05-28 00:00:00,BAT/USD,0.2821,0.2821,0.2537,0.2537,81737.37,306689.67
1527379200,2018-05-27 00:00:00,BAT/USD,0.2828,0.2912,0.28,0.2821,14420.3,50712.55
1527292800,2018-05-26 00:00:00,BAT/USD,0.2915,0.302,0.2828,0.2828,18283.0,62514.25
1527206400,2018-05-25 00:00:00,BAT/USD,0.3055,0.3196,0.2902,0.2915,30104.63,101453.82
1527120000,2018-05-24 00:00:00,BAT/USD,0.3,0.4194,0.28,0.3055,149665.94,463553.25
1527033600,2018-05-23 00:00:00,BAT/USD,0.3161,0.3205,0.273,0.3,160985.49,532286.91
1526947200,2018-05-22 00:00:00,BAT/USD,0.3503,0.3548,0.3071,0.3161,213144.1,630121.62
1526860800,2018-05-21 00:00:00,BAT/USD,0.361,0.3685,0.3502,0.3503,30954.79,86655.0
1526774400,2018-05-20 00:00:00,BAT/USD,0.3552,0.3688,0.3524,0.361,23489.61,64512.4
1526688000,2018-05-19 00:00:00,BAT/USD,0.3725,0.3725,0.3499,0.3552,30538.62,84400.19
1526601600,2018-05-18 00:00:00,BAT/USD,0.352,0.3725,0.3449,0.3725,29396.64,81607.31
1526515200,2018-05-17 00:00:00,BAT/USD,0.394,0.4245,0.3508,0.352,123710.26,316856.95
1526428800,2018-05-16 00:00:00,BAT/USD,0.3705,0.4136,0.3417,0.394,129237.46,341910.95
1526342400,2018-05-15 00:00:00,BAT/USD,0.4095,0.41,0.3679,0.3705,74157.87,191371.98
1526256000,2018-05-14 00:00:00,BAT/USD,0.4024,0.49,0.3684,0.4095,105253.73,256242.3
1526169600,2018-05-13 00:00:00,BAT/USD,0.3635,0.438,0.3548,0.4024,87951.11,230233.7
1526083200,2018-05-12 00:00:00,BAT/USD,0.349,0.3701,0.3245,0.3635,158412.01,449865.9
1525996800,2018-05-11 00:00:00,BAT/USD,0.388,0.388,0.3117,0.349,170088.66,497306.95
1525910400,2018-05-10 00:00:00,BAT/USD,0.3728,0.4003,0.365,0.388,145477.33,377577.99
1525824000,2018-05-09 00:00:00,BAT/USD,0.3986,0.3986,0.3617,0.3728,78126.69,207220.37
1525737600,2018-05-08 00:00:00,BAT/USD,0.4046,0.4306,0.379,0.3986,108664.01,269186.21
1525651200,2018-05-07 00:00:00,BAT/USD,0.4319,0.44,0.3825,0.4046,139617.18,345007.08
1525564800,2018-05-06 00:00:00,BAT/USD,0.455,0.463,0.42,0.4319,68276.85,156145.02
1525478400,2018-05-05 00:00:00,BAT/USD,0.4819,0.4951,0.4464,0.455,165179.34,349445.52
1525392000,2018-05-04 00:00:00,BAT/USD,0.504,0.5049,0.4711,0.4819,230350.75,472384.87
1525305600,2018-05-03 00:00:00,BAT/USD,0.4932,0.5217,0.4853,0.504,234628.13,465336.22
1525219200,2018-05-02 00:00:00,BAT/USD,0.5036,0.5322,0.4826,0.4932,774245.24,1568094.94
1525132800,2018-05-01 00:00:00,BAT/USD,0.4946,0.5222,0.4411,0.5036,469054.23,973187.77
1525046400,2018-04-30 00:00:00,BAT/USD,0.47,0.5068,0.4374,0.4946,300800.76,637156.36
1524960000,2018-04-29 00:00:00,BAT/USD,0.4436,0.47,0.4317,0.47,57225.85,127537.73
1524873600,2018-04-28 00:00:00,BAT/USD,0.423,0.4949,0.4161,0.4436,596396.38,1305533.81
1524787200,2018-04-27 00:00:00,BAT/USD,0.4401,0.45,0.4161,0.423,97999.47,225112.73
1524700800,2018-04-26 00:00:00,BAT/USD,0.4113,0.4401,0.4021,0.4401,150437.84,355779.56
1524614400,2018-04-25 00:00:00,BAT/USD,0.4549,0.4569,0.3821,0.4113,593446.33,1426917.69
1524528000,2018-04-24 00:00:00,BAT/USD,0.4377,0.4749,0.4333,0.4549,557475.3,1206618.04
1524441600,2018-04-23 00:00:00,BAT/USD,0.4323,0.4394,0.4223,0.4377,128407.92,296869.8
1524355200,2018-04-22 00:00:00,BAT/USD,0.41,0.4498,0.3999,0.4323,209920.37,490158.63
1524268800,2018-04-21 00:00:00,BAT/USD,0.4013,0.4175,0.37,0.41,337960.61,851233.82
1524182400,2018-04-20 00:00:00,BAT/USD,0.3832,0.42,0.3729,0.4013,512659.72,1287370.67
1524096000,2018-04-19 00:00:00,BAT/USD,0.3548,0.4049,0.3533,0.3832,883557.2,2368865.3
1524009600,2018-04-18 00:00:00,BAT/USD,0.2735,0.4099,0.2735,0.3548,565546.08,1703594.39
1523923200,2018-04-17 00:00:00,BAT/USD,0.2726,0.2844,0.2631,0.2735,173971.16,631479.06
1523836800,2018-04-16 00:00:00,BAT/USD,0.2637,0.32,0.2518,0.2726,335452.18,1244919.24
1523750400,2018-04-15 00:00:00,BAT/USD,0.2603,0.2688,0.2554,0.2637,79698.92,304916.22
1523664000,2018-04-14 00:00:00,BAT/USD,0.2388,0.2671,0.2371,0.2603,88585.08,353253.97
1523577600,2018-04-13 00:00:00,BAT/USD,0.2333,0.275,0.2235,0.2388,206408.51,830490.52
1523491200,2018-04-12 00:00:00,BAT/USD,0.2066,0.2434,0.195,0.2333,90760.19,409832.75
1523404800,2018-04-11 00:00:00,BAT/USD,0.2003,0.2099,0.1969,0.2066,88326.11,434088.19
1523318400,2018-04-10 00:00:00,BAT/USD,0.1844,0.2003,0.1815,0.2003,104180.5,542322.42
1523232000,2018-04-09 00:00:00,BAT/USD,0.1978,0.2037,0.1843,0.1844,46281.83,236792.41
1523145600,2018-04-08 00:00:00,BAT/USD,0.1909,0.2044,0.1909,0.1978,54212.76,273703.25
1523059200,2018-04-07 00:00:00,BAT/USD,0.1815,0.1995,0.1787,0.1909,75859.4,401324.92
1522972800,2018-04-06 00:00:00,BAT/USD,0.1813,0.1958,0.1772,0.1815,116388.94,629848.24
1522886400,2018-04-05 00:00:00,BAT/USD,0.1869,0.2153,0.1772,0.1813,89155.56,457218.32
1522800000,2018-04-04 00:00:00,BAT/USD,0.2107,0.2137,0.1841,0.1869,59191.76,299971.52
1522713600,2018-04-03 00:00:00,BAT/USD,0.1999,0.2353,0.1965,0.2107,118464.93,555738.12
1522627200,2018-04-02 00:00:00,BAT/USD,0.1816,0.2017,0.1816,0.1999,60122.4,311963.67
1522540800,2018-04-01 00:00:00,BAT/USD,0.196,0.1973,0.171,0.1816,56952.77,306142.49
1522454400,2018-03-31 00:00:00,BAT/USD,0.1832,0.197,0.1824,0.196,70585.32,368655.96
1522368000,2018-03-30 00:00:00,BAT/USD,0.19,0.1949,0.1711,0.1832,175327.83,986537.96
1522281600,2018-03-29 00:00:00,BAT/USD,0.217,0.2242,0.185,0.19,69125.85,338920.27
1522195200,2018-03-28 00:00:00,BAT/USD,0.2297,0.2437,0.2157,0.217,41024.19,181552.44
1522108800,2018-03-27 00:00:00,BAT/USD,0.2302,0.2646,0.2066,0.2297,331077.76,1435779.76
1522022400,2018-03-26 00:00:00,BAT/USD,0.2059,0.2341,0.1831,0.2302,118287.25,559675.49
1521936000,2018-03-25 00:00:00,BAT/USD,0.2131,0.25,0.2001,0.2059,52502.05,246363.55
1521849600,2018-03-24 00:00:00,BAT/USD,0.2153,0.2333,0.2077,0.2131,118805.11,542516.43
1521763200,2018-03-23 00:00:00,BAT/USD,0.2053,0.2153,0.1918,0.2153,18769.56,90163.93
1521676800,2018-03-22 00:00:00,BAT/USD,0.2048,0.2198,0.1905,0.2053,22950.72,110786.47
1521590400,2018-03-21 00:00:00,BAT/USD,0.2086,0.2243,0.2048,0.2048,72620.55,335357.39
1521504000,2018-03-20 00:00:00,BAT/USD,0.2069,0.23,0.1923,0.2086,91702.78,435240.78
1521417600,2018-03-19 00:00:00,BAT/USD,0.1893,0.207,0.1844,0.2069,70309.18,352795.05
1521331200,2018-03-18 00:00:00,BAT/USD,0.1881,0.1902,0.154,0.1893,83180.84,473812.39
1521244800,2018-03-17 00:00:00,BAT/USD,0.203,0.2033,0.1847,0.1881,45046.34,234175.73
1521158400,2018-03-16 00:00:00,BAT/USD,0.1955,0.207,0.1915,0.203,76710.5,382519.05
1521072000,2018-03-15 00:00:00,BAT/USD,0.2201,0.2247,0.1833,0.1955,72655.63,361497.79
1520985600,2018-03-14 00:00:00,BAT/USD,0.248,0.2495,0.211,0.2201,43736.3,188557.83
1520899200,2018-03-13 00:00:00,BAT/USD,0.2569,0.267,0.24,0.248,49415.0,194924.37
1520812800,2018-03-12 00:00:00,BAT/USD,0.269,0.2799,0.2541,0.2569,55795.3,211656.56
1520726400,2018-03-11 00:00:00,BAT/USD,0.2603,0.2817,0.2511,0.269,65564.58,242650.25
1520640000,2018-03-10 00:00:00,BAT/USD,0.2529,0.3,0.2519,0.2603,119256.82,435765.26
1520553600,2018-03-09 00:00:00,BAT/USD,0.27,0.271,0.2247,0.2529,291949.06,1201624.91
1520467200,2018-03-08 00:00:00,BAT/USD,0.3022,0.3258,0.264,0.27,79947.62,280202.51
1520380800,2018-03-07 00:00:00,BAT/USD,0.3335,0.3504,0.2759,0.3022,127391.76,404212.96
1520294400,2018-03-06 00:00:00,BAT/USD,0.3738,0.3738,0.3301,0.3335,63791.82,182935.47
1520208000,2018-03-05 00:00:00,BAT/USD,0.38,0.3978,0.3738,0.3738,81326.46,210864.36
1520121600,2018-03-04 00:00:00,BAT/USD,0.38,0.3846,0.367,0.38,70621.33,187513.16
1520035200,2018-03-03 00:00:00,BAT/USD,0.4001,0.4195,0.3703,0.38,95709.95,245870.13
1519948800,2018-03-02 00:00:00,BAT/USD,0.38,0.424,0.367,0.4001,275531.76,692573.91
1519862400,2018-03-01 00:00:00,BAT/USD,0.3382,0.4049,0.313,0.38,250311.35,678793.81
1519776000,2018-02-28 00:00:00,BAT/USD,0.364,0.379,0.3381,0.3382,118492.54,337792.51
1519689600,2018-02-27 00:00:00,BAT/USD,0.3654,0.439,0.3575,0.364,151240.23,405396.84
1519603200,2018-02-26 00:00:00,BAT/USD,0.3593,0.3981,0.3475,0.3654,61942.88,170812.27
1519516800,2018-02-25 00:00:00,BAT/USD,0.3378,0.3811,0.3377,0.3593,197594.01,550969.76
1519430400,2018-02-24 00:00:00,BAT/USD,0.3593,0.369,0.3297,0.3378,78166.74,220361.84
1519344000,2018-02-23 00:00:00,BAT/USD,0.3436,0.369,0.3299,0.3593,71111.95,202220.63
1519257600,2018-02-22 00:00:00,BAT/USD,0.3604,0.3903,0.3297,0.3436,161876.75,450242.71
1519171200,2018-02-21 00:00:00,BAT/USD,0.3977,0.4075,0.3595,0.3604,163566.7,430089.21
1519084800,2018-02-20 00:00:00,BAT/USD,0.4294,0.4432,0.3802,0.3977,199826.85,480088.45
1518998400,2018-02-19 00:00:00,BAT/USD,0.4185,0.4384,0.41,0.4294,73083.32,172279.84
1518912000,2018-02-18 00:00:00,BAT/USD,0.4775,0.4798,0.401,0.4185,224218.2,512929.45
1518825600,2018-02-17 00:00:00,BAT/USD,0.431,0.48,0.431,0.4775,161675.28,354027.38
1518739200,2018-02-16 00:00:00,BAT/USD,0.4121,0.4444,0.4104,0.431,220719.25,516972.32
1518652800,2018-02-15 00:00:00,BAT/USD,0.405,0.44,0.3897,0.4121,301926.86,724640.32
1518566400,2018-02-14 00:00:00,BAT/USD,0.3431,0.405,0.3417,0.405,180797.3,471086.65
1518480000,2018-02-13 00:00:00,BAT/USD,0.384,0.384,0.335,0.3431,69867.7,197497.82
1518393600,2018-02-12 00:00:00,BAT/USD,0.3307,0.3946,0.3307,0.384,95077.56,261583.71
1518307200,2018-02-11 00:00:00,BAT/USD,0.3568,0.361,0.3213,0.3307,180491.95,530574.38
1518220800,2018-02-10 00:00:00,BAT/USD,0.389,0.414,0.25,0.3568,455074.73,1247794.04
1518134400,2018-02-09 00:00:00,BAT/USD,0.37,0.3973,0.3501,0.389,75604.07,200552.02
1518048000,2018-02-08 00:00:00,BAT/USD,0.3389,0.397,0.3389,0.37,124620.6,332874.71
1517961600,2018-02-07 00:00:00,BAT/USD,0.358,0.3859,0.311,0.3389,105202.8,298349.26
1517875200,2018-02-06 00:00:00,BAT/USD,0.2918,0.388,0.228,0.358,197289.79,673811.18
1517788800,2018-02-05 00:00:00,BAT/USD,0.3412,0.3595,0.271,0.2918,117303.92,383211.03
