https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume XVG
1534464000,2018-08-17 00:00:00,XVG/USD,0.01143,0.01548,0.01143,0.0152,80194.48,5633325.95
1534377600,2018-08-16 00:00:00,XVG/USD,0.01154,0.01215,0.01114,0.01143,6607.64,565923.42
1534291200,2018-08-15 00:00:00,XVG/USD,0.01134,0.01238,0.01129,0.01154,27866.84,2355403.43
1534204800,2018-08-14 00:00:00,XVG/USD,0.01174,0.01174,0.01,0.01134,60459.45,5737310.72
1534118400,2018-08-13 00:00:00,XVG/USD,0.0134,0.015,0.01161,0.01174,69068.93,5297398.85
1534032000,2018-08-12 00:00:00,XVG/USD,0.01326,0.01387,0.01306,0.0134,25038.27,1853677.54
1533945600,2018-08-11 00:00:00,XVG/USD,0.014,0.01699,0.01251,0.01326,65737.79,4926202.73
1533859200,2018-08-10 00:00:00,XVG/USD,0.0157,0.01602,0.01367,0.014,64568.83,4420660.03
1533772800,2018-08-09 00:00:00,XVG/USD,0.01485,0.0165,0.01462,0.0157,38664.68,2499120.82
1533686400,2018-08-08 00:00:00,XVG/USD,0.01725,0.01725,0.01454,0.01485,124926.22,7812236.68
1533600000,2018-08-07 00:00:00,XVG/USD,0.0179,0.01907,0.0171,0.01725,43415.79,2429621.26
1533513600,2018-08-06 00:00:00,XVG/USD,0.01954,0.01954,0.01778,0.0179,25501.56,1382799.88
1533427200,2018-08-05 00:00:00,XVG/USD,0.01837,0.01954,0.0183,0.01954,65858.76,3498322.46
1533340800,2018-08-04 00:00:00,XVG/USD,0.01961,0.02003,0.01816,0.01837,31127.97,1642673.02
1533254400,2018-08-03 00:00:00,XVG/USD,0.02096,0.02096,0.01897,0.01961,53625.01,2706593.99
1533168000,2018-08-02 00:00:00,XVG/USD,0.023,0.023,0.02063,0.02096,54735.79,2532430.0
1533081600,2018-08-01 00:00:00,XVG/USD,0.0244,0.02459,0.02244,0.023,120135.23,5236812.68
1532995200,2018-07-31 00:00:00,XVG/USD,0.02426,0.02669,0.02301,0.0244,204233.59,8130332.77
1532908800,2018-07-30 00:00:00,XVG/USD,0.02398,0.0249,0.02233,0.02426,55304.91,2334942.69
1532822400,2018-07-29 00:00:00,XVG/USD,0.02337,0.02398,0.023,0.02398,71129.97,3027936.63
1532736000,2018-07-28 00:00:00,XVG/USD,0.024,0.02415,0.02335,0.02337,4350.72,184288.74
1532649600,2018-07-27 00:00:00,XVG/USD,0.02288,0.02437,0.0225,0.024,42361.83,1829663.71
1532563200,2018-07-26 00:00:00,XVG/USD,0.02441,0.02556,0.0225,0.02288,39226.06,1608710.72
1532476800,2018-07-25 00:00:00,XVG/USD,0.02403,0.02567,0.02381,0.02441,9316.06,375297.08
1532390400,2018-07-24 00:00:00,XVG/USD,0.02255,0.02437,0.0221,0.02403,42940.54,1829671.35
1532304000,2018-07-23 00:00:00,XVG/USD,0.02252,0.02367,0.0225,0.02255,16288.37,709143.37
1532217600,2018-07-22 00:00:00,XVG/USD,0.02377,0.02391,0.02252,0.02252,10633.81,462974.01
1532131200,2018-07-21 00:00:00,XVG/USD,0.02258,0.02377,0.02223,0.02377,6504.66,278947.56
1532044800,2018-07-20 00:00:00,XVG/USD,0.02476,0.02476,0.02219,0.02258,53387.84,2275691.06
1531958400,2018-07-19 00:00:00,XVG/USD,0.02619,0.02627,0.02476,0.02476,60080.82,2359309.94
1531872000,2018-07-18 00:00:00,XVG/USD,0.02643,0.028,0.02561,0.02619,116776.9,4358718.37
1531785600,2018-07-17 00:00:00,XVG/USD,0.02504,0.02662,0.02401,0.02643,51361.78,2051784.56
1531699200,2018-07-16 00:00:00,XVG/USD,0.02302,0.02504,0.02256,0.02504,35864.73,1465703.73
1531612800,2018-07-15 00:00:00,XVG/USD,0.02203,0.02336,0.02203,0.02302,3631.12,160351.7
1531526400,2018-07-14 00:00:00,XVG/USD,0.02166,0.02226,0.02144,0.02203,1458.42,66755.68
1531440000,2018-07-13 00:00:00,XVG/USD,0.0213,0.02255,0.0213,0.02166,49524.36,2238767.71
1531353600,2018-07-12 00:00:00,XVG/USD,0.02246,0.02246,0.021,0.0213,40241.1,1899175.55
1531267200,2018-07-11 00:00:00,XVG/USD,0.02181,0.02265,0.02131,0.02246,28453.42,1305442.69
1531180800,2018-07-10 00:00:00,XVG/USD,0.0246,0.0246,0.0215,0.02181,53349.53,2367019.11
1531094400,2018-07-09 00:00:00,XVG/USD,0.02574,0.0259,0.02449,0.02449,39277.83,1568900.64
1531008000,2018-07-08 00:00:00,XVG/USD,0.026,0.02644,0.02544,0.02574,36742.79,1409272.09
1530921600,2018-07-07 00:00:00,XVG/USD,0.02437,0.02611,0.02408,0.026,33108.8,1331558.27
1530835200,2018-07-06 00:00:00,XVG/USD,0.02454,0.02488,0.02349,0.02437,21288.55,882122.65
1530748800,2018-07-05 00:00:00,XVG/USD,0.02716,0.02728,0.02404,0.02454,72492.1,2821777.19
1530662400,2018-07-04 00:00:00,XVG/USD,0.02578,0.02743,0.02486,0.02716,60655.27,2300888.18
1530576000,2018-07-03 00:00:00,XVG/USD,0.02782,0.0286,0.0255,0.02578,55127.19,2055479.47
1530489600,2018-07-02 00:00:00,XVG/USD,0.02594,0.0286,0.02453,0.02782,108047.75,4043749.37
1530403200,2018-07-01 00:00:00,XVG/USD,0.02387,0.02606,0.02246,0.02594,17901.66,741524.32
1530316800,2018-06-30 00:00:00,XVG/USD,0.0227,0.02434,0.02243,0.02387,28620.09,1218604.05
1530230400,2018-06-29 00:00:00,XVG/USD,0.02111,0.0227,0.02061,0.0227,23711.78,1098766.55
1530144000,2018-06-28 00:00:00,XVG/USD,0.02269,0.02294,0.0208,0.02111,27197.23,1232255.42
1530057600,2018-06-27 00:00:00,XVG/USD,0.02253,0.02273,0.02188,0.02269,9770.23,440217.81
1529971200,2018-06-26 00:00:00,XVG/USD,0.02406,0.0243,0.02253,0.02253,53892.51,2317085.43
1529884800,2018-06-25 00:00:00,XVG/USD,0.02367,0.02478,0.02295,0.02406,28902.83,1208023.42
1529798400,2018-06-24 00:00:00,XVG/USD,0.02406,0.02465,0.02102,0.02367,61151.56,2699176.42
1529712000,2018-06-23 00:00:00,XVG/USD,0.02418,0.02569,0.02374,0.02406,31393.61,1287333.91
1529625600,2018-06-22 00:00:00,XVG/USD,0.02806,0.02806,0.02348,0.02418,161526.23,6367643.02
1529539200,2018-06-21 00:00:00,XVG/USD,0.02899,0.02949,0.02752,0.02806,79738.46,2793039.01
1529452800,2018-06-20 00:00:00,XVG/USD,0.02956,0.02972,0.0282,0.02899,18748.23,651981.26
1529366400,2018-06-19 00:00:00,XVG/USD,0.02908,0.03052,0.02858,0.02956,65511.53,2238983.57
1529280000,2018-06-18 00:00:00,XVG/USD,0.02809,0.0295,0.02709,0.02908,77565.25,2718457.25
1529193600,2018-06-17 00:00:00,XVG/USD,0.0283,0.02855,0.02749,0.02809,4219.48,150788.09
1529107200,2018-06-16 00:00:00,XVG/USD,0.02785,0.02854,0.02711,0.0283,28747.24,1028398.81
1529020800,2018-06-15 00:00:00,XVG/USD,0.02949,0.03035,0.02785,0.02785,45058.33,1530259.27
1528934400,2018-06-14 00:00:00,XVG/USD,0.02715,0.03112,0.02715,0.02949,114465.08,3910542.74
1528848000,2018-06-13 00:00:00,XVG/USD,0.02753,0.02823,0.025,0.02715,94533.1,3581851.46
1528761600,2018-06-12 00:00:00,XVG/USD,0.0322,0.0322,0.02724,0.02753,72660.9,2453545.78
1528675200,2018-06-11 00:00:00,XVG/USD,0.0313,0.03238,0.03019,0.0322,34222.0,1101834.03
1528588800,2018-06-10 00:00:00,XVG/USD,0.0366,0.0376,0.03039,0.0313,126059.03,3648202.56
1528502400,2018-06-09 00:00:00,XVG/USD,0.03927,0.03949,0.0366,0.0366,54166.53,1426326.67
1528416000,2018-06-08 00:00:00,XVG/USD,0.03801,0.03972,0.03698,0.03927,49994.05,1298900.14
1528329600,2018-06-07 00:00:00,XVG/USD,0.03865,0.03947,0.03797,0.03801,21966.13,564447.78
1528243200,2018-06-06 00:00:00,XVG/USD,0.0397,0.04007,0.03758,0.03865,83015.33,2141279.17
1528156800,2018-06-05 00:00:00,XVG/USD,0.03931,0.04031,0.03735,0.0397,57025.38,1470535.32
1528070400,2018-06-04 00:00:00,XVG/USD,0.04231,0.04289,0.03861,0.03931,96961.4,2416726.89
1527984000,2018-06-03 00:00:00,XVG/USD,0.04087,0.04379,0.04061,0.04231,149208.86,3522719.61
1527897600,2018-06-02 00:00:00,XVG/USD,0.0387,0.04164,0.03859,0.04087,33847.95,832897.58
1527811200,2018-06-01 00:00:00,XVG/USD,0.0389,0.0397,0.03777,0.0387,49324.9,1272129.94
1527724800,2018-05-31 00:00:00,XVG/USD,0.03742,0.04039,0.03727,0.0389,33114.48,859504.56
1527638400,2018-05-30 00:00:00,XVG/USD,0.03849,0.04063,0.0365,0.03742,65675.93,1734337.52
1527552000,2018-05-29 00:00:00,XVG/USD,0.0351,0.04029,0.03483,0.03849,64735.77,1747077.47
1527465600,2018-05-28 00:00:00,XVG/USD,0.04019,0.04243,0.0345,0.0351,144313.75,3843166.05
1527379200,2018-05-27 00:00:00,XVG/USD,0.04,0.04029,0.03908,0.04019,33168.11,837054.28
1527292800,2018-05-26 00:00:00,XVG/USD,0.04094,0.04239,0.03983,0.04,28908.47,717355.0
1527206400,2018-05-25 00:00:00,XVG/USD,0.04449,0.0445,0.0405,0.04094,68851.34,1633737.07
1527120000,2018-05-24 00:00:00,XVG/USD,0.04007,0.0446,0.03869,0.04449,95958.95,2314380.73
1527033600,2018-05-23 00:00:00,XVG/USD,0.04742,0.04742,0.03966,0.04007,338176.09,7864168.85
1526947200,2018-05-22 00:00:00,XVG/USD,0.05447,0.05447,0.04632,0.04742,216326.32,4357910.33
1526860800,2018-05-21 00:00:00,XVG/USD,0.05603,0.0566,0.05291,0.05447,143670.5,2610932.96
1526774400,2018-05-20 00:00:00,XVG/USD,0.0533,0.05767,0.0525,0.05603,105286.19,1917435.99
1526688000,2018-05-19 00:00:00,XVG/USD,0.0535,0.05449,0.05229,0.0533,68291.82,1283011.52
1526601600,2018-05-18 00:00:00,XVG/USD,0.0512,0.05428,0.04991,0.0535,135101.66,2590803.57
1526515200,2018-05-17 00:00:00,XVG/USD,0.05619,0.0573,0.051,0.0512,183687.57,3376209.97
1526428800,2018-05-16 00:00:00,XVG/USD,0.05622,0.05708,0.05245,0.05619,125311.69,2309559.47
1526342400,2018-05-15 00:00:00,XVG/USD,0.05886,0.06119,0.05589,0.05622,156741.38,2666759.38
1526256000,2018-05-14 00:00:00,XVG/USD,0.0625,0.0625,0.05646,0.05886,251290.27,4255890.31
1526169600,2018-05-13 00:00:00,XVG/USD,0.058,0.063,0.057,0.0625,124881.79,2061367.33
1526083200,2018-05-12 00:00:00,XVG/USD,0.0582,0.06178,0.0535,0.058,274190.1,4831709.57
1525996800,2018-05-11 00:00:00,XVG/USD,0.06872,0.07095,0.05646,0.0582,606130.88,10045517.56
1525910400,2018-05-10 00:00:00,XVG/USD,0.076,0.07698,0.06872,0.06872,224422.05,3063025.2
1525824000,2018-05-09 00:00:00,XVG/USD,0.07433,0.07801,0.0731,0.076,179752.55,2349106.12
