https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume ETP
1531785600,2018-07-17 00:00:00,ETP/USD,1.639,2.2,1.581,2.008,11460128.39,6247613.51
1531699200,2018-07-16 00:00:00,ETP/USD,1.412,1.64,1.3,1.639,4600958.78,3092104.55
1531612800,2018-07-15 00:00:00,ETP/USD,1.539,1.655,1.335,1.412,4328976.58,2941784.51
1531526400,2018-07-14 00:00:00,ETP/USD,1.44,1.621,1.44,1.539,2502012.76,1653191.32
1531440000,2018-07-13 00:00:00,ETP/USD,1.445,1.502,1.367,1.44,2600302.14,1806582.78
1531353600,2018-07-12 00:00:00,ETP/USD,1.54,1.725,1.379,1.445,5211290.47,3440501.93
1531267200,2018-07-11 00:00:00,ETP/USD,1.192,1.544,1.192,1.54,4912399.59,3629988.09
1531180800,2018-07-10 00:00:00,ETP/USD,1.25,1.369,1.173,1.192,3424923.68,2701319.97
1531094400,2018-07-09 00:00:00,ETP/USD,1.285,1.332,1.12,1.25,2578939.06,2073688.25
1531008000,2018-07-08 00:00:00,ETP/USD,1.16,1.415,1.113,1.285,3656986.77,2910263.85
1530921600,2018-07-07 00:00:00,ETP/USD,0.8664,1.238,0.82,1.16,3032059.54,2848782.84
1530835200,2018-07-06 00:00:00,ETP/USD,0.7589,0.9919,0.7582,0.8664,1950636.0,2203067.47
1530748800,2018-07-05 00:00:00,ETP/USD,0.7178,0.889,0.705,0.7589,2298037.21,2839741.74
1530662400,2018-07-04 00:00:00,ETP/USD,0.6417,0.737,0.616,0.7178,435649.34,630778.93
1530576000,2018-07-03 00:00:00,ETP/USD,0.6301,0.6536,0.616,0.6417,76058.2,119873.91
1530489600,2018-07-02 00:00:00,ETP/USD,0.576,0.6634,0.5608,0.6301,346934.62,556023.29
1530403200,2018-07-01 00:00:00,ETP/USD,0.5842,0.5887,0.551,0.576,44815.9,78612.13
1530316800,2018-06-30 00:00:00,ETP/USD,0.54,0.6,0.5323,0.5842,197057.41,342925.24
1530230400,2018-06-29 00:00:00,ETP/USD,0.5,0.54,0.495,0.54,70196.82,137424.12
1530144000,2018-06-28 00:00:00,ETP/USD,0.529,0.5391,0.4824,0.5,70369.1,135007.66
1530057600,2018-06-27 00:00:00,ETP/USD,0.5308,0.534,0.5013,0.529,56923.61,109658.05
1529971200,2018-06-26 00:00:00,ETP/USD,0.556,0.5771,0.5306,0.5308,78072.83,141582.45
1529884800,2018-06-25 00:00:00,ETP/USD,0.5359,0.5947,0.5322,0.556,87604.9,155523.26
1529798400,2018-06-24 00:00:00,ETP/USD,0.596,0.613,0.4604,0.5359,297053.4,579503.95
1529712000,2018-06-23 00:00:00,ETP/USD,0.6055,0.6201,0.5826,0.596,50070.5,83537.25
1529625600,2018-06-22 00:00:00,ETP/USD,0.668,0.6717,0.6,0.6055,219918.0,353262.54
1529539200,2018-06-21 00:00:00,ETP/USD,0.6765,0.68,0.65,0.668,74902.97,113217.39
1529452800,2018-06-20 00:00:00,ETP/USD,0.6965,0.705,0.651,0.6765,92169.16,137018.82
1529366400,2018-06-19 00:00:00,ETP/USD,0.6874,0.7232,0.6855,0.6965,104797.3,148268.34
1529280000,2018-06-18 00:00:00,ETP/USD,0.6593,0.719,0.65,0.6874,38827.86,56741.56
1529193600,2018-06-17 00:00:00,ETP/USD,0.691,0.7437,0.6383,0.6593,208590.5,306299.4
1529107200,2018-06-16 00:00:00,ETP/USD,0.675,0.6966,0.6502,0.691,26253.76,38766.43
1529020800,2018-06-15 00:00:00,ETP/USD,0.6936,0.6946,0.6559,0.675,42000.08,62625.24
1528934400,2018-06-14 00:00:00,ETP/USD,0.6751,0.7124,0.635,0.6936,204887.97,310202.63
1528848000,2018-06-13 00:00:00,ETP/USD,0.6655,0.6794,0.607,0.6751,303196.22,474885.33
1528761600,2018-06-12 00:00:00,ETP/USD,0.7,0.73,0.65,0.6655,274853.51,409233.08
1528675200,2018-06-11 00:00:00,ETP/USD,0.7479,0.7479,0.641,0.7,231112.39,342901.82
1528588800,2018-06-10 00:00:00,ETP/USD,0.847,0.847,0.7211,0.7479,536105.54,693182.71
1528502400,2018-06-09 00:00:00,ETP/USD,0.8535,0.8691,0.8312,0.847,89423.77,105443.71
1528416000,2018-06-08 00:00:00,ETP/USD,0.8532,0.87,0.8305,0.8535,114286.99,135183.36
1528329600,2018-06-07 00:00:00,ETP/USD,0.871,0.9,0.8444,0.8532,162180.99,186609.79
1528243200,2018-06-06 00:00:00,ETP/USD,0.85,0.8824,0.825,0.871,226058.22,265004.59
1528156800,2018-06-05 00:00:00,ETP/USD,0.8367,0.8772,0.825,0.85,200976.1,237474.75
1528070400,2018-06-04 00:00:00,ETP/USD,0.8572,0.8853,0.8174,0.8367,264283.18,315684.86
1527984000,2018-06-03 00:00:00,ETP/USD,0.9081,0.92,0.8395,0.8572,324258.03,367526.11
1527897600,2018-06-02 00:00:00,ETP/USD,0.8892,0.9175,0.8627,0.9081,199916.56,223416.39
1527811200,2018-06-01 00:00:00,ETP/USD,0.8849,0.9065,0.84,0.8892,270087.97,310383.94
1527724800,2018-05-31 00:00:00,ETP/USD,0.794,0.9344,0.7881,0.8849,391104.93,447454.3
1527638400,2018-05-30 00:00:00,ETP/USD,0.821,0.84,0.7893,0.794,185955.19,228636.07
1527552000,2018-05-29 00:00:00,ETP/USD,0.7536,0.8229,0.7501,0.821,161875.87,204193.2
1527465600,2018-05-28 00:00:00,ETP/USD,0.7952,0.8161,0.75,0.7536,171863.42,222135.01
1527379200,2018-05-27 00:00:00,ETP/USD,0.8005,0.8089,0.7726,0.7952,129996.98,164310.89
1527292800,2018-05-26 00:00:00,ETP/USD,0.7866,0.8323,0.782,0.8005,188895.64,233167.23
1527206400,2018-05-25 00:00:00,ETP/USD,0.8288,0.853,0.7741,0.7866,289009.63,358351.19
1527120000,2018-05-24 00:00:00,ETP/USD,0.7723,0.87,0.7543,0.8288,390966.73,484152.81
1527033600,2018-05-23 00:00:00,ETP/USD,0.8,0.851,0.7263,0.7723,529529.51,673757.34
1526947200,2018-05-22 00:00:00,ETP/USD,0.86,0.8796,0.8,0.8,455317.16,539655.81
1526860800,2018-05-21 00:00:00,ETP/USD,0.8908,0.955,0.86,0.86,881037.43,970275.19
1526774400,2018-05-20 00:00:00,ETP/USD,0.7919,0.8908,0.7884,0.8908,302508.44,358590.57
1526688000,2018-05-19 00:00:00,ETP/USD,0.79,0.8262,0.7754,0.7919,265207.67,331758.23
1526601600,2018-05-18 00:00:00,ETP/USD,0.7475,0.7999,0.715,0.79,349624.58,467133.89
1526515200,2018-05-17 00:00:00,ETP/USD,0.8062,0.83,0.7364,0.7475,412547.48,518053.36
1526428800,2018-05-16 00:00:00,ETP/USD,0.8381,0.8549,0.776,0.8062,371218.6,460264.2
1526342400,2018-05-15 00:00:00,ETP/USD,0.864,0.9307,0.8207,0.8381,452488.47,518134.4
1526256000,2018-05-14 00:00:00,ETP/USD,0.9001,0.9158,0.78,0.864,825978.46,965140.03
1526169600,2018-05-13 00:00:00,ETP/USD,0.8552,0.94,0.8265,0.9001,729158.31,827017.99
1526083200,2018-05-12 00:00:00,ETP/USD,0.795,0.9,0.7002,0.8552,976801.46,1262934.62
1525996800,2018-05-11 00:00:00,ETP/USD,0.86,0.9097,0.7381,0.795,1350236.96,1692616.55
1525910400,2018-05-10 00:00:00,ETP/USD,0.9844,1.023,0.83,0.86,758056.66,811561.48
1525824000,2018-05-09 00:00:00,ETP/USD,1.037,1.038,0.8841,0.9844,1171624.26,1199106.4
1525737600,2018-05-08 00:00:00,ETP/USD,1.078,1.12,1.0,1.037,560705.89,531860.45
1525651200,2018-05-07 00:00:00,ETP/USD,1.097,1.099,1.033,1.078,530781.96,500444.99
1525564800,2018-05-06 00:00:00,ETP/USD,1.14,1.16,1.029,1.097,1095473.36,1011587.46
1525478400,2018-05-05 00:00:00,ETP/USD,1.152,1.195,1.11,1.14,764636.16,661248.79
1525392000,2018-05-04 00:00:00,ETP/USD,1.25,1.255,1.07,1.152,1600609.44,1383020.34
1525305600,2018-05-03 00:00:00,ETP/USD,1.2,1.314,1.145,1.25,1265931.45,1023620.73
1525219200,2018-05-02 00:00:00,ETP/USD,1.11,1.236,1.06,1.2,1072230.72,920711.94
1525132800,2018-05-01 00:00:00,ETP/USD,1.075,1.116,1.002,1.11,590363.67,566153.25
1525046400,2018-04-30 00:00:00,ETP/USD,1.181,1.19,1.063,1.075,584598.08,521515.55
1524960000,2018-04-29 00:00:00,ETP/USD,1.114,1.192,1.08,1.181,814973.74,719942.14
1524873600,2018-04-28 00:00:00,ETP/USD,1.046,1.158,1.029,1.114,853717.5,769895.46
1524787200,2018-04-27 00:00:00,ETP/USD,1.075,1.138,1.015,1.046,687445.17,634840.87
1524700800,2018-04-26 00:00:00,ETP/USD,0.9999,1.09,0.9805,1.075,867825.78,838541.71
1524614400,2018-04-25 00:00:00,ETP/USD,1.252,1.262,0.9328,0.9999,2943461.47,2790641.83
1524528000,2018-04-24 00:00:00,ETP/USD,1.111,1.27,1.107,1.252,2214263.9,1840832.89
1524441600,2018-04-23 00:00:00,ETP/USD,1.079,1.13,1.044,1.111,879772.39,802385.7
1524355200,2018-04-22 00:00:00,ETP/USD,1.119,1.146,1.062,1.079,1015408.33,912250.16
1524268800,2018-04-21 00:00:00,ETP/USD,1.137,1.17,1.02,1.119,1508077.34,1372707.2
1524182400,2018-04-20 00:00:00,ETP/USD,1.079,1.158,0.9722,1.137,2057175.48,1913313.46
1524096000,2018-04-19 00:00:00,ETP/USD,1.014,1.088,0.941,1.079,1283338.52,1260503.11
1524009600,2018-04-18 00:00:00,ETP/USD,0.9157,1.05,0.903,1.014,984694.12,1012581.43
1523923200,2018-04-17 00:00:00,ETP/USD,0.9313,1.0,0.8833,0.9157,760112.76,809060.49
1523836800,2018-04-16 00:00:00,ETP/USD,1.026,1.031,0.83,0.9313,1126471.13,1242101.84
1523750400,2018-04-15 00:00:00,ETP/USD,0.8871,1.065,0.8871,1.026,965309.75,967326.59
1523664000,2018-04-14 00:00:00,ETP/USD,0.8348,0.9399,0.8251,0.8871,619375.55,691127.65
1523577600,2018-04-13 00:00:00,ETP/USD,0.81,0.978,0.79,0.8348,1328713.59,1484608.6
1523491200,2018-04-12 00:00:00,ETP/USD,0.7222,0.8261,0.681,0.81,973803.41,1261876.95
1523404800,2018-04-11 00:00:00,ETP/USD,0.6146,0.7349,0.6146,0.7222,580388.72,860474.76
1523318400,2018-04-10 00:00:00,ETP/USD,0.62,0.62,0.6,0.6146,143255.65,234362.76
1523232000,2018-04-09 00:00:00,ETP/USD,0.6184,0.6514,0.5973,0.62,383855.29,615768.82
1523145600,2018-04-08 00:00:00,ETP/USD,0.6182,0.6521,0.6,0.6184,289555.66,462722.75
1523059200,2018-04-07 00:00:00,ETP/USD,0.5917,0.6498,0.5835,0.6182,313329.49,502199.99
1522972800,2018-04-06 00:00:00,ETP/USD,0.6095,0.6257,0.5713,0.5917,237007.05,396278.85
1522886400,2018-04-05 00:00:00,ETP/USD,0.5896,0.643,0.57,0.6095,310782.72,511255.32
1522800000,2018-04-04 00:00:00,ETP/USD,0.6801,0.6872,0.5757,0.5896,354940.02,576651.5
1522713600,2018-04-03 00:00:00,ETP/USD,0.6403,0.7135,0.5943,0.6801,487262.46,731131.78
1522627200,2018-04-02 00:00:00,ETP/USD,0.6279,0.6748,0.6217,0.6403,240760.13,374610.04
1522540800,2018-04-01 00:00:00,ETP/USD,0.6775,0.7116,0.563,0.6279,709376.39,1137907.31
1522454400,2018-03-31 00:00:00,ETP/USD,0.695,0.7422,0.6772,0.6775,305763.7,431245.68
1522368000,2018-03-30 00:00:00,ETP/USD,0.6784,0.7361,0.65,0.695,460226.94,673124.55
1522281600,2018-03-29 00:00:00,ETP/USD,0.8077,0.8159,0.6469,0.6784,961139.02,1343277.14
1522195200,2018-03-28 00:00:00,ETP/USD,0.8195,0.8529,0.7818,0.8077,447192.87,547648.19
1522108800,2018-03-27 00:00:00,ETP/USD,0.8727,0.8979,0.8035,0.8195,695891.85,825685.12
1522022400,2018-03-26 00:00:00,ETP/USD,0.9552,0.9694,0.8022,0.8727,1107175.87,1269746.39
1521936000,2018-03-25 00:00:00,ETP/USD,0.98,1.02,0.93,0.9552,572131.98,585496.81
1521849600,2018-03-24 00:00:00,ETP/USD,0.9761,1.14,0.9455,0.98,1418051.21,1378263.26
1521763200,2018-03-23 00:00:00,ETP/USD,0.948,0.9761,0.87,0.9761,525949.77,577036.85
1521676800,2018-03-22 00:00:00,ETP/USD,0.939,1.034,0.8901,0.948,879663.19,917580.58
1521590400,2018-03-21 00:00:00,ETP/USD,0.9916,1.11,0.9176,0.939,1264603.82,1255226.54
1521504000,2018-03-20 00:00:00,ETP/USD,0.8282,1.068,0.81,0.9916,1524377.24,1600648.1
1521417600,2018-03-19 00:00:00,ETP/USD,0.7781,0.894,0.7761,0.8282,1037835.43,1250727.6
1521331200,2018-03-18 00:00:00,ETP/USD,0.7364,0.8283,0.5701,0.7781,1163587.98,1740447.99
1521244800,2018-03-17 00:00:00,ETP/USD,0.8553,0.8744,0.7234,0.7364,525698.34,669883.16
1521158400,2018-03-16 00:00:00,ETP/USD,0.8799,0.933,0.831,0.8553,468230.36,531409.89
1521072000,2018-03-15 00:00:00,ETP/USD,0.9396,0.9778,0.861,0.8799,460112.45,503506.23
1520985600,2018-03-14 00:00:00,ETP/USD,1.118,1.118,0.888,0.9396,544682.51,556367.05
1520899200,2018-03-13 00:00:00,ETP/USD,1.122,1.142,1.092,1.118,308523.89,276114.74
1520812800,2018-03-12 00:00:00,ETP/USD,1.187,1.244,1.109,1.122,424377.48,363938.22
1520726400,2018-03-11 00:00:00,ETP/USD,1.101,1.257,1.083,1.187,466612.65,397961.27
1520640000,2018-03-10 00:00:00,ETP/USD,1.234,1.272,1.07,1.101,506085.95,424459.88
1520553600,2018-03-09 00:00:00,ETP/USD,1.235,1.253,1.07,1.234,756258.27,658438.27
1520467200,2018-03-08 00:00:00,ETP/USD,1.341,1.39,1.181,1.235,525031.41,409423.43
1520380800,2018-03-07 00:00:00,ETP/USD,1.473,1.493,1.234,1.341,702280.04,519021.92
1520294400,2018-03-06 00:00:00,ETP/USD,1.61,1.616,1.44,1.473,520842.84,339462.05
1520208000,2018-03-05 00:00:00,ETP/USD,1.644,1.677,1.61,1.61,273123.57,166314.63
1520121600,2018-03-04 00:00:00,ETP/USD,1.635,1.655,1.58,1.644,247867.9,153624.7
1520035200,2018-03-03 00:00:00,ETP/USD,1.662,1.715,1.586,1.635,346121.83,210476.13
1519948800,2018-03-02 00:00:00,ETP/USD,1.722,1.739,1.624,1.662,412458.41,245778.92
1519862400,2018-03-01 00:00:00,ETP/USD,1.595,1.75,1.585,1.722,464611.49,277394.73
1519776000,2018-02-28 00:00:00,ETP/USD,1.769,1.796,1.56,1.595,1253991.04,760483.14
1519689600,2018-02-27 00:00:00,ETP/USD,1.731,1.835,1.703,1.769,822733.77,464483.27
1519603200,2018-02-26 00:00:00,ETP/USD,1.579,1.86,1.445,1.731,1520226.52,905458.1
1519516800,2018-02-25 00:00:00,ETP/USD,1.583,1.678,1.501,1.579,511151.32,324341.61
1519430400,2018-02-24 00:00:00,ETP/USD,1.653,1.711,1.5,1.583,575515.63,361748.38
1519344000,2018-02-23 00:00:00,ETP/USD,1.568,1.763,1.485,1.653,1193930.42,729474.03
1519257600,2018-02-22 00:00:00,ETP/USD,1.77,1.847,1.544,1.568,998778.29,606932.28
1519171200,2018-02-21 00:00:00,ETP/USD,1.887,1.944,1.74,1.77,882837.39,482050.59
1519084800,2018-02-20 00:00:00,ETP/USD,2.152,2.264,1.72,1.887,2144520.37,1092979.59
1518998400,2018-02-19 00:00:00,ETP/USD,2.001,2.298,1.98,2.152,1201529.77,555316.89
1518912000,2018-02-18 00:00:00,ETP/USD,2.268,2.32,1.909,2.001,1704450.67,825140.94
1518825600,2018-02-17 00:00:00,ETP/USD,2.275,2.41,2.21,2.268,1904330.58,828046.39
1518739200,2018-02-16 00:00:00,ETP/USD,1.909,2.35,1.816,2.275,1829426.42,891404.32
1518652800,2018-02-15 00:00:00,ETP/USD,1.88,2.034,1.825,1.909,1599962.51,831996.41
1518566400,2018-02-14 00:00:00,ETP/USD,1.503,1.948,1.503,1.88,1730333.82,986403.61
1518480000,2018-02-13 00:00:00,ETP/USD,1.549,1.588,1.456,1.503,574448.24,378669.59
1518393600,2018-02-12 00:00:00,ETP/USD,1.4,1.608,1.39,1.549,892425.86,582659.4
1518307200,2018-02-11 00:00:00,ETP/USD,1.548,1.548,1.369,1.4,651780.3,453771.09
1518220800,2018-02-10 00:00:00,ETP/USD,1.51,1.65,1.45,1.548,1179237.09,761001.82
1518134400,2018-02-09 00:00:00,ETP/USD,1.457,1.584,1.31,1.51,1420831.29,977017.43
1518048000,2018-02-08 00:00:00,ETP/USD,1.381,1.55,1.375,1.457,642677.12,437339.68
1517961600,2018-02-07 00:00:00,ETP/USD,1.404,1.58,1.283,1.381,1068958.43,729084.08
1517875200,2018-02-06 00:00:00,ETP/USD,1.362,1.51,1.031,1.404,1924828.14,1572977.03
1517788800,2018-02-05 00:00:00,ETP/USD,1.827,1.879,1.25,1.362,1294888.49,866762.59
1517702400,2018-02-04 00:00:00,ETP/USD,2.046,2.073,1.702,1.827,999235.28,533431.66
1517616000,2018-02-03 00:00:00,ETP/USD,1.93,2.12,1.75,2.046,946277.75,479186.64
1517529600,2018-02-02 00:00:00,ETP/USD,2.0,2.097,1.53,1.93,2376456.07,1309263.11
1517443200,2018-02-01 00:00:00,ETP/USD,2.576,2.6,1.85,2.0,2388797.34,1129366.68
1517356800,2018-01-31 00:00:00,ETP/USD,2.418,2.648,2.3,2.576,1362311.97,551606.74
1517270400,2018-01-30 00:00:00,ETP/USD,2.921,2.984,2.36,2.418,1636632.66,629404.9
1517184000,2018-01-29 00:00:00,ETP/USD,3.153,3.24,2.806,2.921,1515857.54,511034.92
1517097600,2018-01-28 00:00:00,ETP/USD,3.032,3.347,3.008,3.153,2169505.73,681352.52
1517011200,2018-01-27 00:00:00,ETP/USD,3.256,3.45,2.999,3.032,3510353.31,1099019.74
1516924800,2018-01-26 00:00:00,ETP/USD,2.532,3.45,2.3,3.256,8403922.24,2810876.06
1516838400,2018-01-25 00:00:00,ETP/USD,2.507,2.575,2.38,2.532,852883.87,342962.11
1516752000,2018-01-24 00:00:00,ETP/USD,2.35,2.6,2.311,2.507,1048406.75,422379.36
1516665600,2018-01-23 00:00:00,ETP/USD,2.459,2.564,2.141,2.35,1366613.46,571840.82
1516579200,2018-01-22 00:00:00,ETP/USD,2.52,2.629,2.25,2.459,1600104.86,658260.41
1516492800,2018-01-21 00:00:00,ETP/USD,3.039,3.051,2.322,2.52,2288157.16,874681.83
1516406400,2018-01-20 00:00:00,ETP/USD,2.542,3.097,2.515,3.039,2546795.63,903014.89
1516320000,2018-01-19 00:00:00,ETP/USD,2.4,2.662,2.276,2.542,1900042.67,766968.25
1516233600,2018-01-18 00:00:00,ETP/USD,2.538,2.93,2.35,2.4,2858244.53,1086402.79
1516147200,2018-01-17 00:00:00,ETP/USD,2.44,2.72,1.96,2.538,2652360.3,1133166.78
1516060800,2018-01-16 00:00:00,ETP/USD,3.735,3.78,2.0,2.44,9095169.36,3362492.83
1515974400,2018-01-15 00:00:00,ETP/USD,3.746,4.045,3.68,3.735,1663678.81,432115.33
1515888000,2018-01-14 00:00:00,ETP/USD,4.045,4.146,3.498,3.746,3550370.92,947997.97
1515801600,2018-01-13 00:00:00,ETP/USD,3.95,4.5,3.78,4.045,5589852.41,1360926.66
1515715200,2018-01-12 00:00:00,ETP/USD,3.604,4.1,3.381,3.95,4796931.02,1295322.23
1515628800,2018-01-11 00:00:00,ETP/USD,4.271,4.42,3.0,3.604,7230556.49,2038078.72
1515542400,2018-01-10 00:00:00,ETP/USD,4.45,4.56,3.71,4.271,4845577.63,1178705.29
1515456000,2018-01-09 00:00:00,ETP/USD,4.563,4.655,4.132,4.45,5287202.88,1199641.59
1515369600,2018-01-08 00:00:00,ETP/USD,5.049,5.05,3.633,4.563,11769630.49,2728265.41
1515283200,2018-01-07 00:00:00,ETP/USD,4.919,5.365,4.851,5.049,6032645.94,1183585.68
1515196800,2018-01-06 00:00:00,ETP/USD,4.518,5.4,4.451,4.919,8688632.26,1734788.81
1515110400,2018-01-05 00:00:00,ETP/USD,5.488,6.25,4.25,4.518,27600936.27,5365489.95
1515024000,2018-01-04 00:00:00,ETP/USD,3.071,5.849,2.91,5.488,28755130.45,6597782.64
1514937600,2018-01-03 00:00:00,ETP/USD,3.11,3.2,2.85,3.071,4112848.09,1364366.27
1514851200,2018-01-02 00:00:00,ETP/USD,2.963,3.271,2.671,3.11,4494009.92,1510687.49
1514764800,2018-01-01 00:00:00,ETP/USD,2.671,2.986,2.575,2.963,2114203.36,766405.11
1514678400,2017-12-31 00:00:00,ETP/USD,2.445,2.85,2.445,2.671,1871386.17,700855.06
1514592000,2017-12-30 00:00:00,ETP/USD,2.903,3.0,2.27,2.445,3227331.06,1254214.04
1514505600,2017-12-29 00:00:00,ETP/USD,2.78,2.99,2.721,2.903,2890530.6,1008648.31
1514419200,2017-12-28 00:00:00,ETP/USD,3.274,3.279,2.427,2.78,6161597.09,2213539.23
1514332800,2017-12-27 00:00:00,ETP/USD,3.27,3.8,3.0,3.274,6623752.09,1943483.34
1514246400,2017-12-26 00:00:00,ETP/USD,2.863,3.643,2.757,3.27,8497000.43,2631659.13
1514160000,2017-12-25 00:00:00,ETP/USD,2.51,3.329,2.443,2.863,7075914.07,2440795.64
1514073600,2017-12-24 00:00:00,ETP/USD,2.75,2.855,2.05,2.51,5329219.24,2239783.95
1513987200,2017-12-23 00:00:00,ETP/USD,2.317,3.15,2.177,2.75,6144289.8,2213975.81
1513900800,2017-12-22 00:00:00,ETP/USD,3.526,3.65,1.341,2.317,15036768.07,6380709.13
1513814400,2017-12-21 00:00:00,ETP/USD,4.12,4.3,3.0,3.526,11426889.15,3232276.3
1513728000,2017-12-20 00:00:00,ETP/USD,4.589,4.61,3.7,4.12,6609602.37,1604410.24
1513641600,2017-12-19 00:00:00,ETP/USD,4.317,4.847,4.053,4.589,15339581.12,3456169.75
1513555200,2017-12-18 00:00:00,ETP/USD,3.97,4.62,3.597,4.317,13313267.18,3169614.63
1513468800,2017-12-17 00:00:00,ETP/USD,3.812,4.38,3.601,3.97,9023839.07,2245513.3
1513382400,2017-12-16 00:00:00,ETP/USD,3.296,3.843,3.29,3.812,7007789.83,1952062.01
1513296000,2017-12-15 00:00:00,ETP/USD,3.43,3.62,3.0,3.296,4907281.88,1516540.23
1513209600,2017-12-14 00:00:00,ETP/USD,3.09,3.7,2.914,3.43,10337935.53,3167910.19
1513123200,2017-12-13 00:00:00,ETP/USD,2.58,3.53,2.4,3.09,11374799.24,3815668.44
1513036800,2017-12-12 00:00:00,ETP/USD,2.4,2.686,2.384,2.58,2565644.39,1010498.2
1512950400,2017-12-11 00:00:00,ETP/USD,2.179,2.66,2.179,2.4,2558405.68,1050550.81
1512864000,2017-12-10 00:00:00,ETP/USD,2.36,2.362,2.05,2.179,1796131.86,813390.54
1512777600,2017-12-09 00:00:00,ETP/USD,2.407,2.692,2.224,2.36,2885889.32,1185986.68
1512691200,2017-12-08 00:00:00,ETP/USD,2.209,2.55,1.909,2.407,3489272.9,1531673.71
1512604800,2017-12-07 00:00:00,ETP/USD,2.669,2.669,1.931,2.209,4403209.73,1975296.47
1512518400,2017-12-06 00:00:00,ETP/USD,2.625,2.756,2.448,2.669,3296911.22,1261229.46
1512432000,2017-12-05 00:00:00,ETP/USD,2.895,2.929,2.55,2.625,3578096.23,1323580.21
1512345600,2017-12-04 00:00:00,ETP/USD,2.835,2.95,2.745,2.895,2426964.0,859402.8
1512259200,2017-12-03 00:00:00,ETP/USD,2.86,2.949,2.745,2.835,3174278.5,1127029.63
1512172800,2017-12-02 00:00:00,ETP/USD,2.98,3.183,2.71,2.86,2944690.3,1015529.97
1512086400,2017-12-01 00:00:00,ETP/USD,2.595,3.08,2.511,2.98,3431247.31,1219745.72
1512000000,2017-11-30 00:00:00,ETP/USD,2.673,3.08,2.344,2.595,6434866.19,2389291.34
1511913600,2017-11-29 00:00:00,ETP/USD,3.694,3.887,0.05,2.673,11775882.98,3881182.09
1511827200,2017-11-28 00:00:00,ETP/USD,3.7,3.824,3.635,3.694,3453180.71,924473.4
1511740800,2017-11-27 00:00:00,ETP/USD,3.804,3.874,3.588,3.7,3606261.91,970789.52
1511654400,2017-11-26 00:00:00,ETP/USD,3.869,3.869,3.76,3.804,18348.69,4861.06
1511568000,2017-11-25 00:00:00,ETP/USD,3.64,3.9,3.616,3.869,3567621.65,950818.82
1511481600,2017-11-24 00:00:00,ETP/USD,3.66,3.754,3.42,3.64,3798048.93,1053082.26
1511395200,2017-11-23 00:00:00,ETP/USD,3.717,4.06,3.66,3.66,8163303.22,2121068.54
1511308800,2017-11-22 00:00:00,ETP/USD,3.51,3.838,3.44,3.717,5683103.21,1583270.04
1511222400,2017-11-21 00:00:00,ETP/USD,3.175,3.839,3.05,3.51,9844131.1,2878538.77
1511136000,2017-11-20 00:00:00,ETP/USD,3.25,3.277,3.15,3.175,2057956.76,644448.1
1511049600,2017-11-19 00:00:00,ETP/USD,3.166,3.451,3.15,3.25,2794732.85,850869.6
1510963200,2017-11-18 00:00:00,ETP/USD,3.053,3.418,3.035,3.166,4094109.23,1276920.62
1510876800,2017-11-17 00:00:00,ETP/USD,3.08,3.15,3.016,3.053,2406071.51,785025.88
1510790400,2017-11-16 00:00:00,ETP/USD,3.445,3.445,3.011,3.08,4026783.57,1281846.4
1510704000,2017-11-15 00:00:00,ETP/USD,2.969,3.55,2.951,3.445,5572617.96,1713081.54
1510617600,2017-11-14 00:00:00,ETP/USD,3.084,3.099,2.925,2.969,3202253.31,1078361.71
1510531200,2017-11-13 00:00:00,ETP/USD,2.9,3.235,2.85,3.084,4068400.36,1360569.65
1510444800,2017-11-12 00:00:00,ETP/USD,3.096,3.322,2.801,2.9,4804441.67,1609454.06
1510358400,2017-11-11 00:00:00,ETP/USD,3.228,3.374,2.999,3.096,4372232.66,1373451.94
1510272000,2017-11-10 00:00:00,ETP/USD,3.782,3.944,3.067,3.228,6840376.23,1949789.93
1510185600,2017-11-09 00:00:00,ETP/USD,3.675,4.097,3.414,3.782,7211880.73,1909793.0
1510099200,2017-11-08 00:00:00,ETP/USD,3.03,3.886,3.011,3.675,8799865.13,2596908.59
1510012800,2017-11-07 00:00:00,ETP/USD,3.14,3.234,3.01,3.03,3251637.76,1040873.65
1509926400,2017-11-06 00:00:00,ETP/USD,2.97,3.36,2.97,3.14,4974716.37,1576190.59
1509840000,2017-11-05 00:00:00,ETP/USD,3.14,3.146,2.897,2.97,2251522.41,748322.5
1509753600,2017-11-04 00:00:00,ETP/USD,3.38,3.504,2.98,3.14,2454106.36,765895.05
1509667200,2017-11-03 00:00:00,ETP/USD,3.139,3.74,3.063,3.38,5047430.81,1490735.28
1509580800,2017-11-02 00:00:00,ETP/USD,3.466,3.6,2.761,3.139,7619473.93,2395241.59
1509494400,2017-11-01 00:00:00,ETP/USD,4.189,4.189,3.284,3.466,5253449.26,1385580.17
1509408000,2017-10-31 00:00:00,ETP/USD,4.06,4.6,3.98,4.189,7326871.25,1706867.74
1509321600,2017-10-30 00:00:00,ETP/USD,3.916,4.068,3.72,4.06,3318091.95,849255.95
1509235200,2017-10-29 00:00:00,ETP/USD,4.027,4.298,3.827,3.916,4401016.3,1089405.55
1509148800,2017-10-28 00:00:00,ETP/USD,4.0,4.25,3.608,4.027,6292863.45,1618514.96
